StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q66_First.Click,Q66_Last.Click,Q66_Page.Submit,Q66_Click.Count,Q49,Q51,Q53,Q55,Q57,Q59,Q61,Q63_1,hb_1,hb_2,hb_3,hb_4,hb_check_5,Q38_First.Click,Q38_Last.Click,Q38_Page.Submit,Q38_Click.Count,nat_1,nat_2r,nat_3,nat_4,nat_5,nat_6r,Q39_First.Click,Q39_Last.Click,Q39_Page.Submit,Q39_Click.Count,medSkept_1,medSkept_2r,medSkept_3,medSkept_4,medSkept_5r,medSkept_6r,Q40_First.Click,Q40_Last.Click,Q40_Page.Submit,Q40_Click.Count,diseaseRare_1,diseaseRare_2,diseaseRare_3r,diseaseRare_4,diseaseRare_5r,Q41_First.Click,Q41_Last.Click,Q41_Page.Submit,Q41_Click.Count,diseaseSevere_1r,diseaseSevere_2,diseaseSevere_3,diseaseSevere_4r,diseaseSevere_5,Q44_First.Click,Q44_Last.Click,Q44_Page.Submit,Q44_Click.Count,vaccEff_1,vaccEff_2r,vaccEff_3r,vaccEff_4,vaccEff_check_1,Q45_First.Click,Q45_Last.Click,Q45_Page.Submit,Q45_Click.Count,vaccDanger_1,vaccDanger_2r,vaccDanger_3,vaccDanger_4r,vaccDanger_check_3,Q46_First.Click,Q46_Last.Click,Q46_Page.Submit,Q46_Click.Count,vaccTox_1r,vaccTox_2,vaccTox_3,vaccTox_4r,vaccTox_check_6,Q47_First.Click,Q47_Last.Click,Q47_Page.Submit,Q47_Click.Count,vaccStrain_1,vaccStrain_2r,vaccStrain_3,vaccStrain_4r,vaccStrain_5,Q48_First.Click,Q48_Last.Click,Q48_Page.Submit,Q48_Click.Count,vaccIntent_1r,vaccIntent_2,vaccIntent_3r,vaccIntent_4,vaccIntent_5r,Q49_First.Click,Q49_Last.Click,Q49_Page.Submit,Q49_Click.Count,parentExpert_1,parentExpert_2,parentExpert_3,parentExpert_4r,parentExpert_5r,Q50_First.Click,Q50_Last.Click,Q50_Page.Submit,Q50_Click.Count,infantImmLimCap_1,infantImmLimCap_2r,infantImmLimCap_3,infantImmLimCap_4,infantImmLimCap_5r,Q51_First.Click,Q51_Last.Click,Q51_Page.Submit,Q51_Click.Count,infantImmWeak_1,infantImmWeak_2,infantImmWeak_3,infantImmWeak_4r,infantImmWeak_5r,Q52_First.Click,Q52_Last.Click,Q52_Page.Submit,Q52_Click.Count,overpar_1,overpar_2,overpar_3,overpar_4r,overpar_5r,Q53_First.Click,Q53_Last.Click,Q53_Page.Submit,Q53_Click.Count,comments,workerId,assignmentId,hitId,study_time,payment,eligible
4/17/18 10:22,4/17/18 10:32,0,9b4e266ab230951e,100,626,1,4/17/18 10:32,R_29mEZHKtx16fq9B,,,,,,,anonymous,EN,0,0,14.071,0,1,38,1,5,3,1,1,52,5,6,6,6,5,6.843,37.291,38.041,5,5,5,6,2,4,2,9.362,33.491,35.027,7,7,1,7,2,1,7,5.505,45.618,49.602,6,3,2,6,2,6,11.484,32.513,33.131,5,2,7,7,1,6,11.903,22.39,22.852,5,5,3,2,6,1,2.407,29.774,30.531,5,4,5,4,5,3,13.055,30.591,31.359,6,5,3,5,3,6,5.711,23.921,24.602,6,5,6,3,5,3,5.671,26.567,27.476,5,1,6,5,5,2,10.086,23.708,24.559,5,6,7,7,3,5,13.796,39.587,40.297,5,5,5,3,3,5,9.169,35.449,36.548,7,3,2,1,6,6,6.868,21.868,22.613,6,4,3,2,6,6,13.355,33.466,34.177,5,"This issue is quite personal for me because I have mixed feelings about the ""right"" thing to do. ",a1c6823fd2eafa52,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:29,4/17/18 10:34,0,be642fd8003cc6da,100,298,1,4/17/18 10:34,R_uyV8Kwxz6EnLKrD,,,,,,,anonymous,EN,0,0,11.969,0,1,23,5,3,1,2,10,45,4,3,4,4,5,16.881,24.697,28.827,6,4,4,4,2,1,4,3.4,15.552,15.827,11,4,6,4,4,4,6,1.127,16.152,16.673,8,2,4,4,4,4,3.365,14.989,15.568,11,3,6,4,2,6,0.76,10.127,10.553,11,6,3,1,6,1,1.815,15.288,16.842,8,1,4,4,6,3,1.508,8.909,9.176,8,4,4,4,4,6,8.188,18.637,18.934,10,5,4,2,4,3,0.798,14.255,14.522,16,2,6,1,6,1,1.787,9.411,10.045,9,3,2,2,6,6,3.571,13.987,14.245,11,4,4,3,4,4,2.168,34.768,35.395,13,3,5,5,4,4,1.844,14.675,15.542,14,4,4,4,4,5,0.939,17.043,17.381,13,,8f265b653fb3edb4,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:24,4/17/18 10:35,0,907cc7e58058fb47,100,612,1,4/17/18 10:35,R_WolvFPsMXAbRTWN,,,,,,,anonymous,EN,0,0,12.226,0,1,29,1,4,1,3,9,50,6,4,3,4,5,5.443,66.196,66.222,15,2,5,3,2,1,3,9.242,41.852,43.984,18,7,2,6,2,2,6,9.555,42.577,46.006,18,3,5,5,2,3,6.887,44.245,45.883,26,1,6,6,1,6,5.417,19.203,19.851,11,6,2,2,6,1,13.135,36.627,37.645,17,2,4,2,6,3,8.827,22.863,23.616,19,6,1,2,6,6,7.023,19.393,20.733,11,2,6,6,6,6,5.156,27.04,27.642,20,2,6,4,6,1,3.849,22.024,22.676,12,3,2,5,6,6,8.407,47.666,48.518,17,5,3,5,5,3,4.86,22.042,22.657,16,3,4,2,4,6,6.804,29.083,29.111,18,5,5,2,6,6,4.722,27.525,28.577,15,Nice and easy survey. Everything worked well. ,9a637b5c8ae4d083,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:26,4/17/18 10:36,0,6e5fd143625432b4,100,553,1,4/17/18 10:36,R_1erRjWKeepa69aB,,,,,,,anonymous,EN,0,0,7.104,0,2,5,1,3,2,4,1,96,6,4,6,6,5,8.366,37.085,39.11,5,4,6,3,4,1,2,7.012,35.477,36.97,6,2,5,4,3,2,6,8.246,50.717,53.175,8,3,6,2,2,3,8.23,37.064,42.016,5,6,7,7,1,7,3.452,24.904,26.378,6,7,2,2,7,1,7.27,27.658,28.792,5,1,7,1,7,3,4.097,21.334,22.532,6,6,2,2,6,6,9.654,31.505,32.983,7,2,6,2,2,2,6.114,25.333,26.72,5,7,7,1,7,1,6.922,23.101,25.007,5,4,3,2,6,6,7.453,30.82,32.105,5,6,1,4,7,1,7.661,29.985,31.377,5,6,6,6,2,2,6.983,23.83,25.219,8,7,7,7,6,7,6.408,27.953,29.331,6,thank you,73afa6403ae10115,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:32,4/17/18 10:37,0,8e2fce899500c473,100,345,1,4/17/18 10:37,R_1pscZT7rY06V2FZ,,,,,,,anonymous,EN,0,0,6.234,0,1,60,2,3,1,6,1,77,6,4,6,5,5,6.168,29.323,30.117,7,1,5,2,1,1,6,3.1,18.886,20.191,8,1,5,1,1,5,7,4.304,20.983,21.847,6,1,1,7,1,7,2.823,17.682,18.664,5,6,7,7,1,5,2.922,15.823,17.016,7,7,2,2,7,1,8.711,20.459,21.185,7,1,5,3,7,3,1.975,17.308,18.164,8,7,1,2,7,6,3.248,14.494,15.385,6,1,7,1,7,3,3.215,16.73,17.645,5,1,7,6,7,1,2.441,12.539,13.146,6,7,4,2,6,7,6.339,20.156,27.593,5,6,5,3,7,5,3.5,18.619,19.569,6,7,7,7,7,3,2.124,11.366,12.145,5,7,7,2,3,5,2.196,16.916,17.723,6,No.,13dad58f045e44ca,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:32,4/17/18 10:38,0,b63d3b65e20442cc,100,349,1,4/17/18 10:38,R_3s4VkQUXPvXqmzg,,,,,,,anonymous,EN,4.524,5.277,6.311,3,2,35,1,4,1,3,10,48,4,4,4,4,5,4.429,8.97,9.869,5,2,2,2,2,2,2,5.577,14.929,16.608,6,3,6,4,6,6,7,5.089,22.953,24.072,7,4,4,4,4,4,7.533,19.124,20.073,7,4,5,5,4,5,6.14,13.68,14.452,6,5,4,4,4,1,5.214,25.838,27.551,6,4,4,4,5,3,3.781,12.409,13.238,5,4,4,4,4,6,3.593,8.44,9.439,5,4,4,4,4,4,2.839,5.918,7.096,5,2,6,6,6,2,7.551,19.526,20.343,5,4,4,4,7,7,52.919,59.448,85.67,5,4,4,4,4,4,5.661,8.656,9.363,5,4,4,4,4,4,2.856,5.742,7.695,5,4,4,4,4,4,3.454,6.739,7.515,6,no,b520efd136eb121b,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:35,4/17/18 10:40,0,76a64f8b7763381a,100,300,1,4/17/18 10:40,R_12sZLiX07yZ44qi,,,,,,,anonymous,EN,0,0,23.975,0,1,28,1,5,1,5,3,84,3,4,5,5,5,3.47,11.611,12.328,15,5,3,5,5,4,6,0.901,4.17,5.549,14,4,3,5,3,3,4,1.478,9.746,12.707,14,6,4,5,5,3,1.15,7.506,9.102,12,4,6,3,3,5,1.227,6.437,8.005,15,4,4,3,3,1,1.131,10.768,12.126,12,4,4,5,5,3,3.292,8.436,10.26,14,4,5,4,5,6,10.664,14.226,14.7,12,6,2,4,5,5,1.254,3.691,6.642,12,4,5,5,4,3,2.691,5.096,6.089,12,3,4,4,5,5,1.325,4.752,6.86,12,3,3,3,5,6,1.414,5.546,5.615,15,5,4,3,2,5,1.032,5.332,5.952,12,3,6,4,5,5,5.451,11.524,12.464,15,none,c3147081c24a6c33,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:16,4/17/18 10:43,0,6adb91bbda045d6f,100,5189,1,4/17/18 10:43,R_21o0Wg7QTnBmQCP,,,,,,,anonymous,EN,0,0,3791.759,0,2,38,5,4,3,5,2,37,7,4,2,6,5,9.821,135.518,136.729,5,4,5,4,3,1,2,198.26,223.53,225.089,6,7,5,7,4,1,6,28.969,90.574,91.384,7,4,5,4,3,3,5.881,31.388,32.407,6,4,3,3,2,6,8.701,25.709,26.913,5,5,4,3,2,1,7.008,30.936,31.996,5,4,4,5,2,3,3.912,19.086,19.996,5,3,5,5,3,6,4.677,32.896,33.988,5,4,4,4,4,4,5.085,62.459,63.608,5,6,5,3,4,3,7.463,26.788,27.741,5,4,6,3,1,6,5.446,334.29,335.286,6,6,2,6,7,3,6.895,24.745,25.906,5,7,6,7,2,2,66.757,85.435,86.482,6,6,7,7,5,2,8.882,28.419,29.481,5,None,a286f7dfb0d8938b,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:40,4/17/18 10:44,0,ab214efc75f1400a,100,277,1,4/17/18 10:44,R_1rJOo8PJSyFcUq6,,,,,,,anonymous,EN,0.585,6.444,6.75,3,1,26,1,2,3,1,9,50,4,4,4,4,5,2.011,8.396,10.56,9,4,4,4,4,2,4,1.444,7.305,7.917,11,6,5,5,4,2,5,1.872,25.305,26.338,14,4,4,4,4,6,0.987,10.96,11.665,12,2,6,6,2,6,0,0,13.25,0,6,4,2,5,1,21.068,23.58,24.298,3,2,6,2,6,3,0.827,21.079,22.36,12,4,2,3,5,6,14.928,25.513,26.086,9,4,4,4,4,4,2.793,8.918,12.05,14,2,6,6,6,2,1.092,13.245,17.57,12,4,4,4,4,4,0.972,4.35,5.51,7,6,2,6,6,2,0.707,11.225,12.914,10,5,6,6,2,2,2.556,17.85,19.506,13,4,4,4,4,4,0.957,3.823,8.658,9,,b27f7faa88d603db,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:20,4/17/18 10:48,0,d37d8e5fb9e9fde5,100,1718,1,4/17/18 10:48,R_AuQLTSPnthfoo4V,,,,,,,anonymous,EN,0.913,0.913,6.348,1,1,39,1,4,1,4,9,52,3,1,1,1,5,1.445,20.206,20.791,17,1,7,1,1,1,4,1.278,16.054,16.664,18,7,7,2,4,1,7,214.386,232.828,233.386,17,2,2,7,1,6,1.123,14.659,15.372,21,1,7,7,1,7,2.62,10.989,11.641,15,7,1,1,7,1,1.222,11.695,13.035,20,1,3,2,6,3,229.727,246.957,247.544,15,6,1,5,6,6,4.681,12.784,16.343,13,4,4,5,3,5,589.071,604.277,605.048,25,1,6,6,7,1,1.087,11.981,12.478,16,4,1,1,7,7,0.841,15.104,15.635,17,7,3,5,5,3,0.972,11.241,11.814,16,5,7,5,4,3,0.905,42.21,42.836,28,6,7,3,1,5,1.376,71.194,72.449,16,Interesting survey.  Thanks for posting :),cbca67378b64fcea,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:39,4/17/18 10:49,0,c6e5cccf24ceb862,100,602,1,4/17/18 10:49,R_3IQwnyEtt3hiN36,,,,,,,anonymous,EN,0,0,10.11,0,1,30,1,3,4,1,1,85,5,4,5,4,5,11.141,41.353,43.44,5,4,6,4,3,2,2,3.978,38.196,39.986,9,5,3,5,5,2,4,7.48,35.055,37.937,6,2,5,6,3,5,6.39,30.467,32.236,5,2,6,6,2,5,6.12,53.175,66.871,7,5,3,2,4,1,12.238,41.096,43.509,5,5,4,5,5,3,4.331,28.415,30.689,7,3,3,5,3,6,5.432,21.746,24.025,5,4,3,3,4,4,4.582,36.222,38.439,7,6,6,4,6,2,7.984,20.196,22.361,5,3,3,2,4,5,5.503,27.729,30.16,8,4,4,4,6,3,5.06,28.649,30.779,5,5,6,6,2,2,8.646,21.811,23.767,5,5,6,5,5,6,7.277,25.68,27.918,5,I wish you good luck with the study.,2b8d2200e482bf31,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:44,4/17/18 10:51,0,8c13136e131b84e6,100,417,1,4/17/18 10:51,R_1R0iZHFPVnw6yK5,,,,,,,anonymous,EN,19.556,19.556,20.19,1,1,34,1,3,1,4,9,51,5,4,4,4,5,0,0,24.056,0,5,6,6,4,4,2,0,0,34.628,0,5,5,1,2,1,6,0,0,30.024,0,2,4,7,2,3,0,0,31.138,0,3,7,7,1,7,0,0,16.712,0,6,1,1,6,1,0,0,21.18,0,1,6,2,7,5,0,0,19.934,0,7,1,1,7,6,0,0,19.004,0,1,7,1,6,1,0,0,25.186,0,1,7,4,7,1,0,0,17.684,0,4,4,1,2,4,0,0,29.126,0,5,5,5,4,5,0,0,21.69,0,5,5,5,4,6,0,0,21.066,0,7,7,6,2,4,0,0,22.676,0,,4ba492ae29ce39d3,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 10:38,4/17/18 10:53,0,33061ccec2bf5d0a,100,946,1,4/17/18 10:53,R_2wc0GkwzR5W4bwq,,,,,,,anonymous,EN,0,0,6.729,0,1,45,1,4,1,4,2,36,4,4,5,4,5,4.643,10.827,11.867,5,3,5,4,4,3,5,3.573,13.269,14.164,7,6,4,6,4,2,4,5.214,15.424,16.214,6,5,5,5,5,3,6.142,12.637,13.463,5,4,6,4,2,5,3.351,12.742,13.75,6,5,4,3,5,1,4.987,13.019,13.86,5,4,4,4,5,3,2.63,8.966,9.85,5,4,3,3,5,6,4.418,11.059,12.075,5,4,4,4,4,4,4.451,8.035,8.722,5,6,6,2,6,2,8.02,13.884,14.572,5,4,4,4,4,5,4.296,9.056,9.936,5,4,4,4,4,4,2.175,3.926,5.071,5,3,4,4,4,4,4.697,8.041,9.347,5,4,4,4,4,4,3.052,5.475,6.267,6,,b348150595630ba2,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:45,4/17/18 10:54,0,17a13f1d41d750a0,100,504,1,4/17/18 10:54,R_UomTABPeCvFd8TD,,,,,,,anonymous,EN,0,0,17.438,0,2,64,1,4,2,2,12,50,6,7,7,7,5,21.426,40.694,42.396,5,7,1,7,1,6,1,6.24,24.494,26.193,6,7,1,7,7,1,1,4.722,23.817,24.872,6,4,4,2,5,2,8.569,35.346,36.918,6,5,3,5,5,4,9.891,29.464,30.903,5,1,7,7,1,1,6.499,20.596,22.44,5,7,7,7,1,3,4.365,18.633,20.003,5,1,7,7,1,6,4.376,24.774,26.11,5,7,1,7,1,7,4.524,20.702,21.644,5,1,1,4,1,7,5.226,20.073,21.535,5,7,7,7,1,1,7.013,21.024,22.129,5,1,7,1,1,7,6.388,18.824,19.977,5,2,1,1,7,7,5.755,21.413,23.488,5,7,4,6,4,4,13.739,34.432,35.374,5,"Good survey, thanks!",0c325a3a74e8dced,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:48,4/17/18 10:54,0,e255c62e2dbf3100,100,361,1,4/17/18 10:54,R_3mgdc05wG0rgoN3,,,,,,,anonymous,EN,0,0,13.936,0,1,25,1,2,4,1,9,48,5,4,4,4,5,3.474,22.094,22.827,7,4,4,2,2,2,5,2.763,16.406,18.555,7,3,6,3,3,4,6,2.224,34.942,36.033,10,4,5,5,4,4,3.647,17.391,18.622,7,4,4,6,5,4,1.859,10.222,11.469,7,6,4,2,6,1,2.901,16.678,17.402,6,1,4,3,5,3,7.179,15.409,16.987,6,5,4,4,5,6,3.882,10.971,11.555,8,4,5,3,5,4,1.848,11.801,12.555,9,2,6,5,6,2,9.317,20.428,20.944,5,5,5,4,5,5,4.441,22.256,23.374,6,6,3,5,5,3,3.934,14.665,15.689,5,4,5,6,3,3,2.599,57.133,60.204,6,4,4,4,5,6,5.578,11.396,12.64,5,,724f3b220a974a89,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:53,4/17/18 10:59,0,7c0f426bae21d3b6,100,345,1,4/17/18 10:59,R_20YDskF1e4bpiRg,,,,,,,anonymous,EN,0,0,31.719,0,2,35,3,6,1,3,2,3,7,7,7,7,5,4.924,15.456,16.741,12,7,7,5,1,4,2,2.267,19.073,19.882,19,5,4,5,1,1,4,2.113,21.108,21.954,15,4,4,7,1,4,8.7,18.83,19.526,13,1,7,7,1,7,3.008,10.869,11.631,12,4,7,4,4,1,4.208,17.621,17.706,17,7,1,5,4,3,3.339,11.291,12.018,12,1,4,5,1,6,9.215,19.192,19.954,11,4,4,5,4,7,3.671,17.177,18.049,12,4,4,4,4,4,1.838,10.604,10.675,12,7,7,4,4,7,4.087,15.189,15.566,13,7,4,7,7,4,2.921,11.342,12.137,12,7,7,7,5,1,7.921,16.223,16.965,11,7,5,4,1,5,7.413,17.657,18.439,12,,390d21a533e8d678,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:55,4/17/18 11:01,0,cbe9545f8eed5e24,100,316,1,4/17/18 11:01,R_1P62NiyAt98CjZ3,,,,,,,anonymous,EN,0,0,7.495,0,1,28,3,4,3,2,2,9,6,5,3,5,5,8.354,23.715,24.612,7,2,6,3,2,2,3,2.366,14.86,16.131,6,5,5,5,3,2,6,11.346,29.471,30.321,8,3,3,5,6,3,3.104,16.423,17.352,5,2,6,5,2,6,3.586,12.771,13.878,6,6,2,2,7,1,2.613,17.765,18.809,6,2,6,2,6,3,2.318,9.513,10.825,5,5,2,3,6,6,3.699,13.847,14.768,6,3,6,2,5,3,6.987,26.271,27.365,8,2,7,2,7,2,4.599,12.84,15.925,5,2,2,2,6,6,4.122,13.154,14.068,6,5,5,2,5,3,4.536,17.39,18.161,6,5,5,5,5,5,1.909,12.944,13.819,5,5,5,3,2,5,4.847,16.94,18.209,5,no,631ba999906d49d0,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:59,4/17/18 11:04,0,0545cba515941302,100,310,1,4/17/18 11:04,R_1zst2tVGoNfODTP,,,,,,,anonymous,EN,0,0,8.764,0,2,32,1,4,1,3,2,5,4,5,4,5,5,6.703,10.972,12.605,5,5,5,6,3,1,2,3.712,19.198,20.094,8,5,5,5,5,1,4,3.225,14.991,20.268,9,2,5,6,1,6,4.079,15.298,16.002,6,2,6,6,1,6,4.755,25.768,26.631,7,4,3,2,5,1,3.276,13.119,13.892,6,2,4,5,4,3,4.036,12.671,12.987,8,4,4,4,4,6,2.888,6.283,8.319,5,4,4,4,4,6,4.088,10.247,11.164,5,2,5,7,5,1,2.128,13.602,14.896,5,6,6,5,6,6,3.427,14.31,16.029,7,5,5,3,3,5,7.634,23.245,23.958,9,3,3,3,5,5,4.777,10.734,11.424,5,5,5,4,5,5,15.382,21.3,22.854,8,,9e0b5598884621b2,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:58,4/17/18 11:05,0,7a9e285b543b6cff,100,442,1,4/17/18 11:05,R_2VBKNIqyrBa7RQu,,,,,,,anonymous,EN,0,0,8.98,0,1,56,2,8,8,3,2,39,5,5,6,5,5,7.937,31.569,32.665,5,6,5,6,5,2,2,4.364,24.853,26.044,7,6,5,5,4,2,5,6.195,30.644,31.933,6,3,3,4,3,3,4.679,23.439,24.143,6,3,6,6,2,6,3.929,15.578,16.771,5,3,5,3,3,1,2.999,29.208,30.167,5,5,3,5,3,3,3.412,19.028,20.074,5,3,3,5,5,6,5.363,20.715,21.484,5,5,3,4,3,5,4.559,26.39,27.197,6,3,3,6,5,2,3.965,23.677,24.628,5,5,3,3,3,5,4.966,27.199,28.19,7,6,2,6,6,2,11.478,22.534,23.453,5,6,5,6,3,2,3.088,15.464,16.53,5,5,6,4,3,5,4.522,26.642,27.513,5,none,28df49307f527f32,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:55,4/17/18 11:06,0,06db02850bfdb32d,100,663,1,4/17/18 11:06,R_1CpYVHuex6DArIS,,,,,,,anonymous,EN,0,0,14.39,0,1,52,1,3,3,2,3,89,7,4,5,4,5,21.158,42.508,43.686,5,6,5,6,4,4,3,7.746,41.428,42.332,6,6,3,6,7,1,5,4.606,29.386,30.865,6,2,1,2,2,2,9.903,25.276,27.121,5,2,6,6,2,6,6.834,19.29,20.587,5,3,6,5,5,1,5.673,24.886,26.282,5,4,4,2,3,2,18.809,31.195,32.17,5,4,4,6,2,6,2.996,19.999,20.848,5,2,4,3,4,4,11.17,29.733,30.776,5,3,5,6,5,3,6.82,22.354,27.387,5,5,5,5,3,6,14.936,41.577,43.442,5,5,4,5,6,4,6.503,30.023,31.812,5,5,5,5,6,6,4.612,30.755,32.529,6,5,6,3,5,6,8.443,36.076,37.132,5,Not at this time. ,570a303021ab8582,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 11:00,4/17/18 11:07,0,7f26ac52ca02fdc2,100,394,1,4/17/18 11:07,R_3rM2mke19gwSuZ6,,,,,,,anonymous,EN,1.929,6.897,7.337,4,2,50,1,6,1,5,1,67,4,5,5,4,5,1.856,3.11,4.25,5,5,5,4,5,5,5,3.901,10.126,10.929,8,4,5,5,5,5,4,2.833,4.943,10.346,9,4,5,5,5,4,4.232,7.561,8.367,8,4,5,5,3,4,62.22,70.036,71.924,12,5,4,4,5,1,1.683,5.555,9.427,11,3,4,4,5,3,3.207,13.964,14.934,5,5,4,4,4,6,0.848,4.1,12.581,9,3,4,3,4,5,103.2,115.855,116.862,5,4,5,4,5,3,2.721,8.443,14.635,9,4,5,4,5,5,11.057,12.26,14.106,7,4,4,5,5,5,19.065,20.807,23.288,6,4,5,5,5,4,1.376,2.093,6.756,6,4,5,5,4,5,1.938,4.588,6.2,8,,f39fc442a9c0d1fb,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 10:55,4/17/18 11:07,0,055ae10079c7d5a3,100,719,1,4/17/18 11:07,R_10Mz4GlNLYYe5rW,,,,,,,anonymous,EN,2.153,4.044,10.692,3,2,49,1,2,1,1,2,41,5,5,5,4,5,10.356,45.651,46.347,5,5,4,5,5,3,1,5.096,29.008,30.774,6,7,3,5,3,1,3,10.428,38.815,39.83,6,3,3,6,3,6,4.328,21.908,22.822,5,3,3,5,5,3,6.169,28.22,29.105,5,3,5,5,5,1,7.883,34.891,37.181,5,5,3,3,3,3,3.96,19.277,20.23,5,3,4,5,3,6,7.176,24.104,24.846,6,6,5,5,3,5,5.086,26.151,26.843,6,3,5,5,3,3,5.774,25.074,25.945,5,5,5,5,3,3,8.441,27.471,32.704,5,3,3,5,5,3,9.883,28.595,46.553,6,3,5,5,3,3,5.638,25.898,27.372,5,6,6,6,6,6,6.969,21.23,22.063,5,"vaccines are ultimately good (maybe), and I would give them to a child due to guilt.  I personally would avoid, as my choices are going to help or harm myself.",65ad74eb60bd3436,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 11:00,4/17/18 11:07,0,e3f8acd8543ce0aa,100,441,1,4/17/18 11:07,R_1isRXrrt08ikyvw,,,,,,,anonymous,EN,0,0,8.739,0,2,49,1,4,1,4,2,9,6,5,5,3,5,5.622,22.465,23.433,5,3,6,5,3,2,3,3.17,18.501,20.072,6,6,3,4,5,2,6,3.44,24.742,25.648,6,3,3,6,3,3,4.962,34.503,36.455,6,2,6,7,3,5,1.91,22.851,23.896,6,6,4,2,6,1,4.296,16.451,17.688,5,4,4,5,5,3,20.306,36.438,37.361,5,4,3,4,4,6,3.939,26.068,27.077,5,3,5,3,5,4,6.124,14.713,15.811,5,3,5,5,5,1,4.213,14.22,15.154,5,6,6,2,3,5,3.993,19.82,20.963,6,5,4,3,5,4,7.153,17.482,18.627,5,3,5,5,3,3,4.441,29.857,30.826,5,4,6,5,6,7,3.97,17.737,18.673,6,none,b02f7e9c3965b9ae,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 11:03,4/17/18 11:17,0,d049e080a1a5f4ed,100,834,1,4/17/18 11:17,R_2q4Ndn0pS3YlRpB,,,,,,,anonymous,EN,0,0,11.327,0,2,23,2,6,1,3,2,0,6,4,7,6,5,139.948,153.969,155.402,6,6,5,6,3,1,5,53.053,75.285,76.349,7,7,5,5,7,3,5,5.32,28.412,29.497,6,4,5,6,4,4,78.432,98.427,99.593,7,3,6,5,2,3,5.432,20.534,21.498,7,4,5,5,4,1,8.725,32.001,33.149,5,4,1,4,4,3,3.955,20.661,22.137,8,4,4,6,4,6,3.769,15.031,15.924,9,5,5,4,5,6,5.964,23.941,24.94,6,4,3,6,5,3,4.105,26.318,27.267,8,6,6,2,5,6,11.433,67.764,69.597,7,7,1,4,7,1,85.164,97.634,99.054,7,7,6,7,2,2,2.616,12.649,14.874,8,6,7,7,6,3,4.549,24.353,25.534,10,,94b7b042c2b0c8e6,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
