StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,interv_t_First.Click,interv_t_Last.Click,interv_t_Page.Submit,interv_t_Click.Count,hb_1,hb_2,hb_3,hb_4,check_5,hb_t_First.Click,hb_t_Last.Click,hb_t_Page.Submit,hb_t_Click.Count,nat_1,nat_2r,nat_3,nat_4,nat_5,nat_6r,nat_t_First.Click,nat_t_Last.Click,nat_t_Page.Submit,nat_t_Click.Count,medSkept_1,medSkept_2r,medSkept_3,medSkept_4,medSkept_5r,medSkept_6r,medSkept_t_First.Click,medSkept_t_Last.Click,medSkept_t_Page.Submit,medSkept_t_Click.Count,diseaseRare_1,diseaseRare_2,diseaseRare_3r,diseaseRare_4,diseaseRare_5r,diseaseRare_t_First.Click,diseaseRare_t_Last.Click,diseaseRare_t_Page.Submit,diseaseRare_t_Click.Count,diseaseSevere_1r,diseaseSevere_2,diseaseSevere_3,diseaseSevere_4r,diseaseSevere_5,diseaseSevere_t_First.Click,diseaseSevere_t_Last.Click,diseaseSevere_t_Page.Submit,diseaseSevere_t_Click.Count,vaccEff_1,vaccEff_2r,vaccEff_3r,vaccEff_4,vaccEff_t_First.Click,vaccEff_t_Last.Click,vaccEff_t_Page.Submit,vaccEff_t_Click.Count,vaccDanger_1,vaccDanger_2r,vaccDanger_3,vaccDanger_4r,check_3,vaccDanger_t_First.Click,vaccDanger_t_Last.Click,vaccDanger_t_Page.Submit,vaccDanger_t_Click.Count,vaccTox_1r,vaccTox_2,vaccTox_3,vaccTox_4r,vaccTox_t_First.Click,vaccTox_t_Last.Click,vaccTox_t_Page.Submit,vaccTox_t_Click.Count,vaccStrain_1,vaccStrain_2r,vaccStrain_3,vaccStrain_4r,vaccStrain_5,vaccStrain_t_First.Click,vaccStrain_t_Last.Click,vaccStrain_t_Page.Submit,vaccStrain_t_Click.Count,vaccIntent_1r,vaccIntent_2,vaccIntent_3r,vaccIntent_4,vaccIntent_5r,vaccIntent_t_First.Click,vaccIntent_t_Last.Click,vaccIntent_t_Page.Submit,vaccIntent_t_Click.Count,parentExpert_1,parentExpert_2,parentExpert_3,parentExpert_4r,parentExpert_5r,parentExpert_t_First.Click,parentExpert_t_Last.Click,parentExpert_t_Page.Submit,parentExpert_t_Click.Count,infantImmLimCap_1,infantImmLimCap_2r,infantImmLimCap_3,infantImmLimCap_4,infantImmLimCap_5r,infantImmLimCap_t_First.Click,infantImmLimCap_t_Last.Click,infantImmLimCap_t_Page.Submit,infantImmLimCap_t_Click.Count,infantImmWeak_1,infantImmWeak_2,infantImmWeak_3,infantImmWeak_4r,infantImmWeak_5r,infantImmWeak_t_First.Click,infantImmWeak_t_Last.Click,infantImmWeak_t_Page.Submit,infantImmWeak_t_Click.Count,overpar_1,overpar_2,overpar_3,overpar_4r,overpar_5r,overpar_t_First.Click,overpar_t_Last.Click,overpar_t_Page.Submit,overpar_t_Click.Count,comments,workerId,assignmentId,hitId,study_time,payment,condition
4/4/19 12:52,4/4/19 12:59,0,19549185a67d416e,100,437,1,4/4/19 12:59,R_sX0Hk9lyZO0DfCF,,,,,,,anonymous,EN,45.846,45.846,134.692,1,5,5,5,5,5,8.733,18.83,19.851,5,4,5,4,2,2,5,46.37,60.338,61.263,6,6,5,5,2,2,6,2.788,17.22,17.946,6,2,3,6,2,5,2.581,15.061,15.787,5,2,6,6,2,6,6.101,15.554,16.375,5,6,2,2,6,2.346,14.402,15.153,4,2,6,2,6,3,2.238,9.646,10.331,5,6,2,2,6,3.167,9.671,10.718,4,5,6,3,4,3,4.46,19.404,20.346,6,2,6,2,6,2,3.554,13.474,14.295,5,3,2,2,6,6,5.182,16.349,16.908,5,6,4,6,5,3,2.911,13.055,13.757,5,6,6,5,3,3,2.384,11.904,12.661,5,5,6,5,4,5,2.621,14.173,14.971,5,,6c2fe5a283b6a8f5,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 12:49,4/4/19 13:01,0,f2e14a699ff33e66,100,714,1,4/4/19 13:01,R_3lW8ogKXJ8xJBKe,,,,,,,anonymous,EN,0,0,149.109,0,2,2,2,2,5,12.63,34.409,35.465,6,3,6,2,6,4,3,10.105,31.002,31.931,11,5,3,6,3,4,6,8.765,57.863,58.834,8,2,1,6,2,5,6.054,25.57,26.556,5,2,7,7,1,6,4.485,22.881,24.254,9,7,2,1,7,9.659,21.32,22.427,7,2,4,2,7,3,9.375,35.093,36.188,7,7,1,2,6,5.699,27.287,28.194,4,3,6,1,5,2,9.61,30.902,31.622,9,1,7,5,7,1,7.572,21.092,25.5,6,3,1,1,5,6,8.543,27.057,28.125,5,7,2,5,7,1,4.439,28.24,29.549,7,3,7,6,2,1,21.836,37.211,37.94,8,5,5,3,5,5,5.033,27.839,28.346,10,No.,6be90db0d643b128,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 12:51,4/4/19 13:02,0,9fd23c9fb7e2510d,100,663,1,4/4/19 13:02,R_233k8jyNpEMOGp6,,,,,,,anonymous,EN,0,0,172.825,0,6,4,6,6,5,3.433,52.12,52.85,5,7,3,7,4,7,1,3.759,27.328,28.257,6,7,2,6,7,1,2,6.674,31.612,32.35,6,1,4,7,1,4,7.916,26.811,27.821,5,2,6,6,1,6,6.024,23.432,24.701,5,4,3,4,5,9.487,27.463,28.219,6,4,2,6,4,3,5.074,47.53,48.283,5,2,3,4,5,9.618,24.049,24.844,5,5,4,4,4,6,6.965,26.405,27.031,5,6,6,7,5,1,5.058,24.69,25.547,5,3,2,1,2,4,5.25,23.609,24.523,6,6,2,5,6,2,2.973,22.726,23.633,5,2,5,5,3,2,4.73,21.21,23.213,7,2,6,6,2,1,3.445,21.532,22.232,5,no,ffdb7c7ef48aab62,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 12:59,4/4/19 13:06,0,19413feb66ccef4f,100,379,1,4/4/19 13:06,R_22M74Zi550IbR4G,,,,,,,anonymous,EN,29.745,71.2,92.044,14,5,2,3,3,5,2.269,25.497,25.772,6,2,5,2,2,4,6,1.778,15.628,16.602,6,3,6,2,2,4,6,1.791,20.754,21.805,6,1,1,6,2,5,4.772,15.294,16.305,5,2,7,7,1,6,4.476,16.918,17.841,5,6,1,1,6,2.188,13.046,14.419,4,1,6,1,6,3,1.397,11.136,12.116,7,7,1,2,6,2.787,9.909,11.063,4,3,5,2,5,2,3.962,17.588,18.816,5,1,7,2,7,1,7.555,16.725,17.705,5,5,5,2,5,6,3.447,21.058,22.248,6,3,6,5,5,5,5.904,17.218,18.428,5,6,5,5,5,4,3.683,13.053,14.023,6,3,5,4,5,5,2.116,15.558,16.38,5,,237d82c2521e274c,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 12:57,4/4/19 13:07,0,bbaadca15c033c77,100,595,1,4/4/19 13:07,R_0U3ltCaHodygU8h,,,,,,,anonymous,EN,0,0,162.942,0,1,1,1,1,5,1.602,19.243,20.212,5,1,7,1,1,1,7,3.334,19.254,24.293,6,2,7,2,2,7,7,8.554,33.194,34.277,6,2,2,5,4,6,3.199,21.374,21.759,7,1,7,7,2,7,3.583,18.047,21.53,7,7,1,1,7,3.038,13.958,14.676,4,1,6,2,7,3,6.813,18.244,19.528,5,7,1,1,7,3.249,15.177,17.876,4,3,7,1,6,1,3.46,24.388,25.615,7,1,7,1,7,1,2.829,15.437,16.502,5,1,1,1,7,7,3.554,28.105,34.236,5,2,4,4,4,4,21.304,45.528,46.522,8,4,5,5,3,3,2.114,14.618,15.478,5,6,6,5,2,5,6.215,52.327,53.481,6,,f99e01836a61539b,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 13:00,4/4/19 13:07,0,d66f87457983a472,100,440,1,4/4/19 13:07,R_UA6yzJ5ZeYeNCwN,,,,,,,anonymous,EN,5.335,60.546,101.157,2,6,5,4,5,5,2.45,7.473,8.924,5,7,5,6,5,6,2,42.651,54.049,54.713,6,5,4,5,6,4,7,2.776,11.473,12.728,6,6,6,5,6,7,3.644,10.981,12.078,5,2,6,7,1,6,4.731,11.108,11.952,5,5,7,2,5,4.887,14.076,14.916,4,6,6,4,7,3,4.044,9.905,11.355,6,2,5,4,4,4.208,37.286,39.632,4,6,7,7,6,6,1.98,9.592,10.61,5,5,1,7,7,1,2.954,10.669,11.334,5,4,5,6,7,6,5.124,14.265,15.46,5,6,1,6,6,1,3.592,40.638,41.682,5,7,7,6,5,6,4.906,12.267,13.086,5,5,6,7,5,5,2.793,13.397,13.808,6,,1d687656d9060128,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 13:04,4/4/19 13:12,0,1bcb54ef812ba194,100,434,1,4/4/19 13:12,R_3PGdVb6PgJCuPy0,,,,,,,anonymous,EN,0,0,91.816,0,4,4,4,4,5,3.313,12.685,13.646,5,4,4,2,2,1,5,3.226,21.365,22.146,8,3,5,3,2,4,6,4.069,25.719,26.421,10,1,1,7,1,7,3.062,16.463,17.722,5,3,7,7,1,7,2.312,15.845,16.695,6,7,2,2,7,2.028,16.42,17.758,7,1,6,2,6,3,2.329,11.522,12.392,6,6,2,2,6,2.737,11.823,12.659,5,3,5,2,6,2,3.539,23.878,24.761,6,2,7,2,7,1,2.961,12.153,12.822,5,5,5,2,4,7,5.21,19.709,20.459,5,4,4,3,4,4,2.908,18.356,19.292,9,3,4,4,5,5,2.527,11.155,12.127,5,4,4,3,4,6,4.167,16.338,17.306,6,There is actually a measles outbreak in my community (metro Detroit) right now. This may have affected my response to some of the questions in this study.,39d89126980ef34b,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 13:08,4/4/19 13:16,0,c5afd947a3e8eb5a,100,473,1,4/4/19 13:16,R_UmydR2yNWRrdNNn,,,,,,,anonymous,EN,0,0,112.881,0,4,4,4,4,5,4.26,18.572,22.29,7,4,5,4,2,2,6,6.556,24.222,25.984,6,7,5,6,2,2,4,2.847,19.653,20.643,7,5,5,5,4,4,5.11,21.178,22.295,7,3,6,6,3,6,4.431,13.541,14.813,5,7,2,2,6,7.085,16.593,18.201,4,2,6,4,7,3,2.269,10.481,11.938,5,7,1,3,6,3.677,13.767,14.951,4,3,4,2,6,3,5.576,75,76.262,7,1,7,2,7,1,3.187,10.789,12.157,5,3,3,3,5,6,5.227,19.532,20.597,7,4,4,3,4,4,7.42,15.429,16.907,5,5,4,4,4,4,5.083,11.022,12.097,5,5,5,3,4,2,3.151,19.354,20.736,6,,330ddd336b78da50,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 13:06,4/4/19 13:16,0,7b479f4e25e863c6,100,614,1,4/4/19 13:16,R_XAqmvrB59VQaw1j,,,,,,,anonymous,EN,0,0,142.221,0,3,1,3,1,5,7.741,28.237,29.439,6,1,7,1,1,1,7,3.418,26.681,27.874,6,7,5,7,3,4,5,4.743,42.941,44.056,6,1,1,5,2,5,6.239,26.637,28.208,5,1,5,7,1,7,3.78,31.314,32.708,7,7,1,1,6,6.636,21.948,23.34,4,1,6,3,7,3,5.783,17.007,18.039,5,6,1,2,7,9.664,28.294,29.791,4,2,4,2,6,3,7.349,41.883,43.203,5,1,7,1,7,1,1.378,16.375,17.433,5,3,1,1,7,7,5.654,23.645,24.902,5,4,5,5,2,4,15.191,31.99,33.319,7,4,4,5,5,4,4.998,25.493,26.694,5,4,4,4,5,7,8.054,32.726,33.849,5,no,97887f95c4ee3bb3,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 13:09,4/4/19 13:27,0,dcecc748d6739297,100,1053,1,4/4/19 13:27,R_2feLQ93FRobSxdf,,,,,,,anonymous,EN,0,0,298.878,0,5,5,6,6,5,4.926,41.435,42.582,5,4,5,3,2,3,3,7.875,52.662,53.559,6,5,6,3,3,2,6,3.972,24.573,25.614,6,2,3,6,2,5,18.096,65.272,70.906,5,2,6,5,2,6,13.793,34.072,35.102,5,6,3,2,7,5.016,26.75,27.775,4,3,6,2,7,3,5.338,38.473,39.342,5,7,1,1,7,17.604,34.794,35.829,4,2,7,2,5,2,14.923,60.301,61.203,5,1,7,2,7,1,4.901,68.901,69.912,5,2,2,2,6,6,8.535,39.381,40.775,5,3,5,3,2,5,22.101,47.45,59.083,5,5,3,3,6,5,15.577,44.703,47.495,7,6,5,4,3,6,19.534,58.974,59.829,6,,11bdb2091b62a6b9,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 13:23,4/4/19 13:31,0,ce25248445320789,100,458,1,4/4/19 13:31,R_1LMsRvrATEFgQA8,,,,,,,anonymous,EN,0,0,112.885,0,5,6,6,6,5,2.393,23.865,24.705,5,3,5,3,3,1,3,3.157,17.549,18.819,6,6,6,3,1,3,6,5.139,23.059,24.178,6,2,1,6,1,5,5.082,17.466,18.433,6,2,7,7,1,7,3.622,13.886,15.003,6,6,2,1,7,2.694,14.19,17.243,4,1,7,1,7,3,4.992,14.904,16.224,5,6,1,1,6,6.168,16.56,17.999,4,1,5,1,5,1,3.885,16.581,17.573,5,1,7,1,7,1,3.804,15.699,17.69,5,5,3,1,6,7,2.957,18.556,19.709,5,3,3,5,6,3,2.897,19.234,20.384,5,5,5,5,3,3,5.371,27.891,32.141,10,3,3,3,5,5,8.509,24.035,25.058,5,no,aa169a7661029665,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 13:19,4/4/19 13:31,0,e4485ce25ebe547c,100,707,1,4/4/19 13:31,R_1K9J8L5McH4oq0i,,,,,,,anonymous,EN,0,0,126.687,0,5,4,4,4,5,6.53,23.868,24.796,5,6,2,6,4,4,2,4.206,25.932,28.149,7,4,4,6,3,1,6,4.278,24.486,25.493,6,2,3,5,2,4,6.12,23.739,24.722,5,2,6,5,2,6,2.755,20.171,21.223,5,6,3,2,5,8.705,22.279,23.115,5,5,1,4,5,3,3.613,21.218,22.327,5,2,4,5,3,2.515,17.849,18.654,4,4,5,5,3,7,4.516,24.544,25.505,5,4,5,7,5,2,10.296,30.887,32.515,5,6,5,3,5,6,3.247,21.713,22.501,5,5,3,6,5,3,5.511,23.017,24.101,5,6,5,5,3,4,3.869,21.281,22.081,6,6,6,6,5,7,3.265,18.754,20.662,5,"I would like to think all vaccines are safe but they are not.  Human error and sometimes bad batches occur.  I understand we need to prevent these diseases but it is not 100% safe.  Also, I think babies and small children should not have all their vaccines at once but spread over a longer time period.",850400fe717574a2,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 13:26,4/4/19 13:36,0,3508f6c45ab4abe2,100,602,1,4/4/19 13:36,R_2Bm8pFb6SncPITP,,,,,,,anonymous,EN,158.797,168.75,170.663,9,5,5,5,3,5,8.227,34.309,36.431,5,5,5,5,2,1,6,3.223,29.127,30.069,6,5,6,3,6,3,6,6.411,37.794,38.803,7,2,5,6,5,5,8.121,31.585,32.101,7,2,7,6,2,7,4.092,18.776,19.872,5,6,1,2,7,4.227,18.272,19.319,4,2,5,2,7,3,3.061,14.856,16.082,5,7,1,3,7,6.23,20.25,25.343,4,5,6,5,5,5,5.97,21.907,22.81,5,1,7,6,7,1,4.937,19.234,20.543,5,3,3,3,5,6,5.825,27.525,28.866,8,3,5,5,3,5,3.127,22.722,24.792,5,3,3,3,6,5,9.354,28.27,29.644,5,5,5,3,7,7,3.346,21.998,23.653,6,,cfffd82d6a8b95e8,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 12:45,4/4/19 13:43,0,7d7b0192428387d5,100,3480,1,4/4/19 13:43,R_2tEklaZvKf222F8,,,,,,,anonymous,EN,19.484,19.484,299.204,1,7,5,7,7,5,11.464,15.784,19.397,5,6,7,2,1,1,4,4.95,18.766,21.397,7,1,7,7,7,7,7,3.041,14.529,15.422,10,4,3,2,3,5,6.35,9.509,13.491,7,7,7,6,1,7,2.701,9.149,12.182,6,7,1,1,7,4.13,14.883,15.761,7,2,7,6,6,3,3.616,11.024,13.039,11,7,1,1,7,3.942,23.814,24.118,9,1,7,1,7,5,1.047,15.399,17.027,14,1,7,1,7,1,4.738,17.931,18.921,7,7,6,7,7,7,1.238,6.965,7.365,14,7,7,7,7,7,6.365,9.829,12.596,9,7,5,5,6,6,3.57,7.731,8.647,8,7,6,6,2,7,2.053,16.381,17.5,6,,55f050ffbc8a88e5,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 13:35,4/4/19 13:45,0,37ded1015d17a4c0,100,599,1,4/4/19 13:45,R_3pqZ30co6Xzs5hW,,,,,,,anonymous,EN,131.256,131.256,131.271,1,6,6,4,5,5,10.73,28.825,29.666,8,6,4,7,6,4,2,2.747,24.027,25.127,9,7,2,7,7,1,2,3.304,17.175,22.263,14,4,4,4,4,4,5.134,7.118,16.773,14,4,4,4,4,4,4.396,8.187,8.992,10,2,4,6,4,4.915,23.482,24.787,6,6,1,6,2,3,2.587,13.579,14.465,9,1,6,7,1,2.05,13.205,13.323,12,6,2,6,1,7,4.448,20.16,23.601,7,6,2,6,2,6,2.569,13.537,15.483,6,6,4,4,2,4,4.63,15.783,20.67,11,6,1,6,7,1,11.954,32.148,33.064,10,6,6,6,1,2,3.234,13.723,14.059,16,5,6,4,4,6,3.52,25.632,25.95,14,"Yeah, in the paragraph that talks about the safety of vaccines they mentioned formaldehyde, but failed to mention another ingredient, MERCURY.  ",eea9532e7eccc3c1,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 13:39,4/4/19 13:45,0,e25e4cbacfd1a2ad,100,399,1,4/4/19 13:46,R_3lu0lvv6GlzpsNB,,,,,,,anonymous,EN,0,0,91.717,0,1,1,1,1,5,7.761,15.655,16.758,5,4,4,4,4,1,1,3.02,14.791,15.663,6,4,4,4,4,2,7,3.378,20.801,21.822,8,7,7,1,2,4,2.92,13.6,13.883,6,1,7,7,1,7,3.228,10.701,12.007,6,7,4,2,7,1.538,9.531,10.457,4,1,7,1,7,3,48.805,56.283,57.093,6,7,1,1,7,1.706,7.308,8.034,4,1,7,1,7,1,1.239,11.095,11.884,5,1,7,1,7,1,2.187,10.556,11.398,5,7,4,5,2,5,15.189,28.009,29.11,5,5,4,4,4,4,10.896,19.667,20.529,5,4,4,4,4,4,2.438,7.16,8.025,5,4,4,1,7,7,3.239,12.813,13.704,5,,eafa7be6254af673,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 13:39,4/4/19 13:46,0,75d84de689ee1b23,100,469,1,4/4/19 13:46,R_bCx0Q9y62yFi2FH,,,,,,,anonymous,EN,0,0,95.571,0,4,4,5,3,5,3.141,22.757,23.65,6,4,4,4,4,2,1,2.058,22.411,23.623,7,4,6,4,2,4,6,3.034,16.668,17.833,6,4,5,5,4,4,4.932,14.525,15.629,6,2,6,6,2,6,4.442,19.467,21.018,7,6,2,1,7,3.649,12.319,13.631,4,1,7,2,7,3,13.968,23.051,24.655,6,7,1,4,7,3.13,9.6,11.026,5,3,6,2,5,2,2.36,28.312,30.673,7,1,7,1,7,1,50.306,60.393,61.644,5,5,4,4,5,6,4.049,19.767,21.138,6,3,6,2,2,6,2.74,15.515,16.415,6,1,2,2,6,6,1.927,9.1,10.583,5,2,3,2,6,4,23.399,34.397,35.2,5,None.,28d7d41806007774,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 13:35,4/4/19 13:49,0,9363c0508fc63a88,100,840,1,4/4/19 13:49,R_3MAlNDEKxZWW5uc,,,,,,,anonymous,EN,0,0,152.166,0,6,5,5,4,5,6.897,35.206,37.183,5,5,5,5,5,2,3,7.542,37.031,38.55,6,5,2,5,5,2,6,8.231,39.183,41.649,7,1,1,6,1,6,4.83,24.388,26.905,5,1,7,5,1,5,8.849,27.959,29.785,5,5,3,1,6,9.29,29.188,30.576,4,3,4,4,6,3,4.424,20.985,22.364,5,5,3,4,5,10.401,23.995,25.435,4,5,6,3,4,4,7.827,27.476,28.548,5,1,6,5,5,1,8.146,27.317,28.707,5,5,3,2,5,6,5.955,29.777,32.122,5,6,3,4,5,3,5.852,26.494,27.542,5,6,6,4,2,2,11.28,32.501,34.165,5,4,5,4,5,5,4.741,31.38,32.578,5,"I am 66.  When I was a child there were fewer vaccines for childhood diseases.  Those diseases made their way thru classrooms causing each of us to be very sick and miss many days of school.  While anyone can be allergic to something someone else is not, I think doctors who know those individuals are the best source of information for parents.  I think for most children vaccination is a good choice. Thank you for letting me participate.",b3f43981c5f1dc90,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 9:55,4/4/19 9:55,0,9ef4c68cf14245cf,18,14,0,4/4/19 13:55,R_ZCRJZ8NVR4YXGaB,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279f15dfa8dceee3,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 9:55,4/4/19 9:55,0,8eb75cded26007ea,18,36,0,4/4/19 13:55,R_4MUAjuQ132fuZuF,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a86149c1eed2a1d,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 9:55,4/4/19 9:55,0,3a73534214e03baa,5,11,0,4/4/19 13:56,R_3fTXZvOX4VxoXoC,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8256efad68a2d48e,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 9:55,4/4/19 9:56,0,4190d6c2a8603f4f,18,37,0,4/4/19 13:56,R_3HuhHn3O5TcYCT4,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783e8f12a3cc6255,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 9:57,4/4/19 9:57,0,7be545a8dc755d33,18,33,0,4/4/19 13:57,R_BSpuAo3ljMy6mfT,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a8a06027f0bb013,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 9:55,4/4/19 9:57,0,8513e26637c16d43,18,164,0,4/4/19 13:58,R_2zSj5jQXHoZVARd,,,,,,,anonymous,EN,0,0,119.232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f129bf3191d6ecc5,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,intervention
4/4/19 9:57,4/4/19 9:58,0,1d47911af7a74da0,23,94,0,4/4/19 13:58,R_1drTPXwajOyWlM7,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,3,3,25.013,34.061,35.327,5,,,,,,,,,,,5560cdafaa01a967,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 9:57,4/4/19 9:59,0,8bc3378605e02923,33,79,0,4/4/19 13:59,R_QhKJrq1gRH2zkxH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,4,6,15.762,29.306,30.158,6,,,,,,,,,,,,,,,,,,,4,5,6,4,4,3.419,16.906,17.67,5,5,3,4,5,4,3.918,14.59,15.319,5,,,,,,,,,,,1d7a132fc6d6cc8d,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 9:59,4/4/19 9:59,0,7d905a42e7ea9a59,18,31,0,4/4/19 14:00,R_DH70EaSl6zSa6U9,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226f0b5e8ac52b4f,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 13:47,4/4/19 14:01,0,3bfbca090ab8805a,100,801,1,4/4/19 14:01,R_50YGHC34kCRwRFf,,,,,,,anonymous,EN,2.284,88.116,121.356,10,5,3,3,4,5,3.98,44.505,46.477,7,3,6,4,4,3,4,2.268,20.198,21.167,6,7,5,5,3,3,5,234.37,272.133,283.659,11,2,2,6,2,6,4.379,72.411,73.531,6,2,6,6,2,6,2.02,9.892,10.556,6,6,3,2,6,4.741,51.721,52.336,4,2,6,3,5,3,7.746,15.637,18.859,5,6,2,3,6,2.869,14.587,15.231,5,2,6,2,5,3,4.319,14.343,15.453,5,2,6,3,6,2,6.589,14.975,15.603,5,4,3,3,5,5,5.288,26.175,27.406,7,4,4,2,4,3,7.208,15.59,16.31,6,6,5,5,3,4,3.034,14.187,14.754,8,4,6,4,5,5,4.688,17.602,18.297,8,,0169b37bee66441c,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
4/4/19 9:59,4/4/19 10:00,0,94157d8d009ebb6b,18,76,0,4/4/19 14:01,R_12El3sYyJoKf0MN,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625d29822b821f38,,37SOB9Z0SSXRJ00VCHNYI56U3A93LC,12,1.6,noInterv
