"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","check_5","hb_t_First.Click","hb_t_Last.Click","hb_t_Page.Submit","hb_t_Click.Count","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","nat_t_First.Click","nat_t_Last.Click","nat_t_Page.Submit","nat_t_Click.Count","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","medSkept_t_First.Click","medSkept_t_Last.Click","medSkept_t_Page.Submit","medSkept_t_Click.Count","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseRare_t_First.Click","diseaseRare_t_Last.Click","diseaseRare_t_Page.Submit","diseaseRare_t_Click.Count","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","diseaseSevere_t_First.Click","diseaseSevere_t_Last.Click","diseaseSevere_t_Page.Submit","diseaseSevere_t_Click.Count","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccEff_t_First.Click","vaccEff_t_Last.Click","vaccEff_t_Page.Submit","vaccEff_t_Click.Count","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","check_3","vaccDanger_t_First.Click","vaccDanger_t_Last.Click","vaccDanger_t_Page.Submit","vaccDanger_t_Click.Count","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccTox_t_First.Click","vaccTox_t_Last.Click","vaccTox_t_Page.Submit","vaccTox_t_Click.Count","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccStrain_t_First.Click","vaccStrain_t_Last.Click","vaccStrain_t_Page.Submit","vaccStrain_t_Click.Count","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","vaccIntent_t_First.Click","vaccIntent_t_Last.Click","vaccIntent_t_Page.Submit","vaccIntent_t_Click.Count","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","parentExpert_t_First.Click","parentExpert_t_Last.Click","parentExpert_t_Page.Submit","parentExpert_t_Click.Count","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmLimCap_t_First.Click","infantImmLimCap_t_Last.Click","infantImmLimCap_t_Page.Submit","infantImmLimCap_t_Click.Count","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","infantImmWeak_t_First.Click","infantImmWeak_t_Last.Click","infantImmWeak_t_Page.Submit","infantImmWeak_t_Click.Count","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","overpar_t_First.Click","overpar_t_Last.Click","overpar_t_Page.Submit","overpar_t_Click.Count","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","refuse","return","comments","workerId","assignmentId","hitId","study_time","payment"
"586","2019-06-05 11:19:13","2019-06-05 11:28:54","0","665f57832090e258","100","581","1","2019-06-05 11:28:55","R_2ox8DzAKbRbxEkx","","","","",41.95,-87.8,"anonymous","EN","6","6","5","4","5","3.908","38.671","39.418","5","4","6","3","3","2","3","6.189","33.007","34.253","6","5","6","5","3","2","5","6.98","39.149","42.061","7","2","5","6","5","5","5.848","27.312","33.477","5","2","6","6","2","6","3.943","19.23","24.662","5","6","2","2","6","7.789","35.652","36.569","4","3","4","4","6","3","5.128","22.339","23.229","5","6","2","2","6","6.524","23.164","24.399","5","6","6","4","4","4","4.816","30.705","32.952","5","2","6","4","6","2","3.382","24.863","25.697","5","5","2","2","6","6","6.105","25.727","27.186","5","5","3","4","5","4","3.943","68.355","71.964","13","5","3","4","5","5","3.45","29.66","31.14","6","6","6","5","3","5","5.712","35.068","36.738","6","0","51","1","1","3","3","24","24","","","","26","","3802b26ac7ca342e","3WLEIWSYHOH3Y6JG7YZXVN3KMBNH2B","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"587","2019-06-05 11:19:22","2019-06-05 11:29:15","0","02e04ff9eee353f2","100","593","1","2019-06-05 11:29:16","R_2bPPby2AHJMCtoI","","","","",32.85,-97.08,"anonymous","EN","3","3","5","4","5","5.73","43.325","44.777","5","4","5","5","4","3","3","5.202","47.92","49.568","6","5","5","5","3","2","6","10.503","45.353","47.292","6","3","3","5","3","5","6.7","47.439","58.487","8","2","5","6","2","5","4.647","24.889","26.801","5","6","3","2","6","9.905","25.825","27.543","4","3","4","4","6","3","6.051","23.666","25.85","5","5","3","4","5","8.378","21.634","22.965","4","4","4","3","4","3","9.502","36.6","44.526","5","3","5","5","6","2","5.105","27.422","29.168","5","5","5","3","5","5","8.973","31.367","33.631","5","4","4","4","6","4","7.677","27.741","29.324","5","6","6","6","3","4","7.52","27.545","29.026","5","3","5","3","5","5","6.458","30.26","31.986","5","0","60","1","1","6","3","24","24","","","","26","no","e83cf61d437b504b","39N5ACM9HEN6B723BKMHEJDPE889P1","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"588","2019-06-05 11:21:08","2019-06-05 11:29:20","0","37150421696aecad","100","491","1","2019-06-05 11:29:20","R_ALtcYVvLdoZA5fX","","","","",30.21,-84.32,"anonymous","EN","3","2","4","1","5","8.761","24.557","25.594","6","3","5","3","1","1","3","7.315","27.883","28.959","6","3","4","5","5","2","7","2.935","28.477","29.545","6","1","1","7","1","3","6.135","19.232","20.37","6","1","7","7","1","7","4.586","16.99","18.461","7","5","1","1","5","4.034","15.62","16.824","4","1","5","2","5","3","2.811","13.602","14.631","6","7","2","5","5","3.721","14.94","15.966","6","7","3","5","2","3","1.375","27.477","28.852","10","1","7","1","7","1","3.776","15.599","17.026","5","7","3","5","5","7","3.528","24.609","25.699","7","6","3","7","7","3","5.091","20.686","22.897","6","6","6","7","3","2","5.548","18.592","19.658","6","6","5","5","2","5","1.194","28.265","29.302","8","0","29","1","1","6","6","23","24","2","7","24","26","","935b255f60761041","34Z02EIMISDM757XS5C8QIDT07Q0TC","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"589","2019-06-05 11:23:39","2019-06-05 11:29:30","0","ede2aadc5a65bc20","100","350","1","2019-06-05 11:29:31","R_9pC8JF1JkChT88V","","","","",41.27,-96.04,"anonymous","EN","3","2","2","1","5","5.759","23.223","23.917","6","1","6","1","1","4","3","3.456","19.523","20.293","7","6","7","2","1","3","7","12.947","37.181","37.873","8","1","1","1","1","6","2.826","18.172","18.651","6","4","7","6","1","7","2.724","19.876","20.697","7","6","2","1","7","3.515","15.944","16.722","4","1","7","1","7","3","2.374","9.363","12.09","5","7","1","2","7","5.088","13.065","13.742","4","5","7","1","6","1","3.824","26.474","27.229","6","1","7","1","7","1","1.435","10.06","10.913","5","3","2","2","2","6","4.679","22.372","23.467","7","5","2","6","6","2","7.144","22.545","23.581","5","6","6","6","2","2","2.166","12.743","13.494","5","5","5","2","5","6","20.717","33.336","34.852","6","0","26","1","6","6","5","24","24","","","","26","","fd63f18e13f8ac6b","384PI804XS1LS5UI357IGDH7YO9S0C","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"590","2019-06-05 11:09:31","2019-06-05 11:29:43","0","f9b3be6b70cabef5","100","1212","1","2019-06-05 11:29:43","R_3MAVhfZ7oIQ0utm","","","","",38.3,-85.59,"anonymous","EN","6","3","6","5","5","20.302","56.793","58.329","10","5","3","6","3","2","2","10.512","44.183","45.838","8","5","5","5","3","2","5","149.972","190.083","194.33","11","2","2","6","2","2","24.407","55.019","56.109","11","2","6","6","2","6","5.877","39.76","41.461","14","6","3","2","6","5.563","35.714","37.302","7","2","6","4","6","3","10.807","33.702","34.916","8","6","2","2","6","10.292","47.906","48.939","8","2","6","2","6","6","11.061","45.384","47.391","8","2","6","4","6","2","18.601","38.552","45.772","10","2","2","2","5","6","7.685","44.991","46.139","7","6","2","6","6","2","3.713","29.695","31.543","10","5","6","5","2","2","2.775","39.83","41.441","12","5","6","5","3","5","10.052","61.862","63.005","8","1","37","1","1","3","5","23","24","3","12","24","26","","85a499c2f546c17b","3VFJCI1K4ZZ62U5Q2IWGBVZRJ3MRGX","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"591","2019-06-05 11:11:10","2019-06-05 11:29:53","0","ffd563d983598966","100","1123","1","2019-06-05 11:29:53","R_Wq9CXIqWjXRDf2N","","","","",35.06,-79.01,"anonymous","EN","6","5","3","4","5","27.427","67.523","70.285","5","7","4","7","7","2","1","9.07","50.044","53.481","6","1","4","6","7","1","4","13.248","76.624","79.275","6","2","4","6","2","6","12.551","39.951","42.071","5","1","6","7","4","7","71.03","102.461","104.136","5","6","6","6","4","18.353","44.657","47.131","4","7","1","7","1","3","12.13","32.12","34.368","5","1","6","6","1","9.407","25.511","27.734","4","7","6","7","1","7","107.989","163.259","164.885","5","1","4","4","4","6","8.639","39.868","42.677","5","7","6","6","2","2","65.661","125.761","132.04","9","5","5","5","5","4","9.655","52.653","55.429","5","6","5","5","5","2","11.644","73.568","76.13","5","7","6","7","6","7","12.174","41.514","45.66","5","0","72","1","1","6","3","23","24","5","23","24","26","GOOD STUDY WELL DEVELOPED AND CONCISE  THANK YOU  HAVE A GREAT WEEK END","91de6383b3c9ec00","3KGTPGBS6XL83SP07X6WE2SAGJMU2M","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"592","2019-06-05 11:22:18","2019-06-05 11:29:54","0","cb2dc9e6640fdbb5","100","456","1","2019-06-05 11:29:55","R_22nu1hyTduHUA6O","","","","",42.45,-76.48,"anonymous","EN","5","5","5","6","5","4.695","39.333","40.87","8","5","5","3","3","2","3","1.563","21.875","23.91","9","2","7","3","2","5","7","6.776","27.867","29.34","11","1","2","7","1","6","2.575","17.025","18.619","9","2","6","6","1","7","1.749","13.34","14.866","8","7","2","2","7","0.982","15.27","16.907","6","1","6","3","7","3","2.407","19.694","21.301","13","6","1","3","5","1.509","16.009","17.373","9","2","7","1","4","2","7.279","19.448","21.341","8","1","7","3","7","1","3.701","22.961","24.379","11","4","2","2","6","7","3.318","17.533","18.922","7","6","3","6","6","2","4.244","19.656","21.051","11","6","6","6","3","2","3.639","19.626","21.115","7","6","7","5","3","2","2.601","22.527","24.363","8","0","47","1","1","6","5","24","24","","","","26","No comments","611e7cc3a01ce837","3I2PTA7R3TUBSFM9FUSV4XHFUYWKQN","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"593","2019-06-05 11:22:12","2019-06-05 11:30:08","0","03568337931a1c38","100","475","1","2019-06-05 11:30:09","R_BrHWAfNVonGitGh","","","","",42.72,-71.48,"anonymous","EN","6","6","4","3","5","2.533","48.317","48.693","6","7","4","6","7","2","3","2.886","20.43","20.916","6","7","7","6","5","1","5","20.975","73.295","74.223","8","3","5","6","2","4","14.499","32.444","33.357","6","3","7","6","2","7","2.826","27.578","28.354","10","7","3","1","7","4.352","17.248","18.153","4","1","6","2","7","3","2.184","12.64","13.519","6","6","1","2","6","5.193","14.025","14.552","4","2","6","4","4","3","6.836","24.372","25.22","5","7","7","7","7","1","2.325","26.501","27.2","5","6","5","5","6","6","3.689","20.353","23","5","6","6","2","3","5","4.359","23.743","24.414","8","6","4","5","3","3","3.565","17.397","18.476","8","5","5","3","5","7","10.42","28.468","29.077","7","1","32","1","1","4","5","23","24","4","7","24","26","","ff90706fdf99795e","3X3OR7WPZZ0G6H4VE0NWX69UPSJL8K","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"594","2019-06-05 11:13:40","2019-06-05 11:30:29","0","cdad13cbc8fcc8a2","100","1009","1","2019-06-05 11:30:29","R_DB0ik9mOZzo41S9","","","","",43.07,-70.81,"anonymous","EN","5","1","5","1","5","86.248","112.142","113.923","7","4","4","5","6","4","3","309.615","330.558","331.155","8","6","5","6","4","4","6","4.039","27.816","28.726","6","1","2","6","2","6","2.299","19.228","20.001","9","1","6","7","2","7","2.411","13.011","13.591","5","6","2","2","7","3.236","17.117","19.563","5","1","5","3","7","3","4.398","25.196","26.634","8","6","1","6","6","100.086","112.799","120.059","5","5","6","4","5","4","10.238","105.229","105.866","6","1","7","1","7","1","2.198","14.669","15.715","5","4","1","4","4","4","4.129","20.816","21.549","5","4","4","4","5","4","4.852","19.722","20.231","6","2","6","6","4","6","30.364","74.138","75.519","8","4","6","1","5","7","15.39","31.34","32.233","5","0","33","5","6","4","2","24","24","","","","26","","529fedd6e85411e5","3YDGXNSEOZUK89XA88OFBP7J36S48E","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"595","2019-06-05 11:14:01","2019-06-05 11:30:30","0","bd14e4a07117013c","100","988","1","2019-06-05 11:30:30","R_2wKnvlZYYTymriF","","","","",40.68,-74.56,"anonymous","EN","3","5","2","4","5","4.729","27.319","29.063","5","3","5","3","2","4","2","4.694","118.835","120.129","8","6","5","4","2","6","7","7.452","101.117","101.946","6","1","2","7","1","6","8.295","32.472","34.873","5","1","7","6","2","7","11.541","34.236","35.323","7","5","1","1","6","8.665","43.73","44.784","7","1","6","2","7","3","2.76","17.667","18.756","5","6","1","3","7","48.121","92.913","93.758","5","2","6","2","4","2","32.77","90.157","90.898","6","1","7","2","7","1","28.267","47.641","50.916","5","6","5","2","4","5","4.627","20.965","21.692","5","6","2","6","7","1","2.933","24.888","25.937","6","7","7","6","1","2","61.528","76.106","77.665","6","4","7","6","6","6","20.005","38.619","39.728","6","0","34","1","6","6","4","24","24","","","","26","No, thank you.","d96d9e8a1b2316c9","38YMOXR4MUZ9DXX6PZX0M3UJH40W65","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"596","2019-06-05 11:13:38","2019-06-05 11:30:52","0","857b76541b45ba76","100","1033","1","2019-06-05 11:30:52","R_1i3Vvup3Xmcw14b","","","","",39.1,-94.59,"anonymous","EN","2","1","2","1","5","21.681","56.69","57.336","5","4","7","1","1","1","7","2.081","20.7","21.64","7","5","6","3","1","5","7","61.718","80.775","81.296","9","2","1","6","2","4","76.552","87.71","88.238","13","1","6","7","1","7","54.086","58.852","59.506","5","7","1","1","7","2.19","14.982","15.626","4","1","7","1","7","3","7.623","12.077","12.683","5","7","1","1","7","3.983","8.881","9.526","4","1","7","1","7","1","161.747","183.345","183.96","5","1","7","1","7","1","20.128","26.172","27.362","5","1","1","1","7","7","46.325","52.606","53.215","5","5","4","5","5","4","2.724","10.392","10.702","6","5","5","6","5","4","2.675","23.213","23.92","8","4","5","2","6","7","2.545","17.132","17.936","6","1","23","1","6","4","4","24","24","","","","26","","9648b217f5f03d7b","3QY7M81QH7M1MXHUJVJP460KP8A7KI","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"597","2019-06-05 11:25:50","2019-06-05 11:31:02","0","0af20b8ff40005f2","100","311","1","2019-06-05 11:31:02","R_RfSFxJ6Zk8AVZXH","","","","",40.04,-84.2,"anonymous","EN","4","6","7","5","5","15.544","16.593","24.337","2","7","5","6","6","6","4","0","0","8.413","0","6","6","4","5","7","6","0","0","21.082","0","7","4","6","6","4","0","0","8.688","0","5","7","6","5","7","0","0","6.579","0","4","5","6","6","0","0","6.349","0","7","6","5","6","3","0","0","11.361","0","6","5","6","7","0","0","12.884","0","5","5","7","7","7","0","0","4.573","0","6","6","7","6","5","0","0","6.208","0","6","7","5","4","7","0","0","7.96","0","4","6","7","6","5","0","0","15.978","0","5","7","4","6","5","0","0","10.5","0","5","6","7","5","4","0","0","12.227","0","1","29","2","1","5","3","23","24","2","6","24","26","good survey and liked in this survey","bd0291108cd06b6a","33LK57MYLT5IUQ087ZKAMCKTGVRSZ3","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"598","2019-06-05 10:56:21","2019-06-05 11:31:08","0","4510c1d113069cce","100","2086","1","2019-06-05 11:31:09","R_21yWxAr5qVhx9C7","","","","",44.98,-93.19,"anonymous","EN","2","1","1","1","5","2.218","26.562","27.565","5","5","4","5","4","2","2","25.947","44.332","45.11","6","4","6","4","3","4","6","5.457","30.396","31.197","7","3","3","5","4","4","1481.402","1495.676","1496.447","5","4","6","6","2","6","5.352","17.744","18.622","6","6","2","2","6","2.366","16.404","17.649","4","2","6","2","6","3","22.54","31.638","32.267","5","6","2","2","6","7.103","15.802","16.594","4","2","4","2","5","2","4.908","18.801","19.655","6","2","6","3","6","1","189.948","205.595","208.878","5","2","2","2","6","6","5.244","23.908","24.349","6","3","4","2","3","4","3.279","19.531","20.348","6","3","2","2","6","6","40.964","51.458","51.876","6","3","3","3","5","5","7.169","21.859","22.606","5","1","39","1","6","4","4","23","24","5","6","24","26","","b013dfb6f4e21d7a","3WQ3B2KGE8GMI8YYO2PN4TQHZST1BN","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"599","2019-06-05 11:07:48","2019-06-05 11:31:21","0","d00a9cd7975cbdde","100","1412","1","2019-06-05 11:31:22","R_2xOUGKpoAb9sUha","","","","",41.93,-83.44,"anonymous","EN","5","2","2","2","5","5.965","29.747","30.736","5","4","6","2","2","2","4","6.125","28.932","31.377","6","6","2","6","2","4","6","119.546","143.48","144.388","7","2","5","6","2","6","49.642","65.617","68.077","6","2","6","6","2","6","2.547","33.389","34.347","9","6","2","1","6","100.123","111.202","111.822","4","1","6","1","7","3","2.25","13.745","14.767","5","6","2","3","6","5.126","21.205","22.754","7","2","6","2","6","4","8.648","29.279","30.348","6","7","7","4","7","1","4.055","25.142","25.844","5","4","6","4","5","6","6.787","86.766","87.498","6","6","5","4","4","4","31.482","44.185","44.973","5","6","6","6","2","2","11.548","21.937","23.455","7","5","5","4","2","6","7.774","22.71","23.387","5","1","28","1","6","4","1","24","24","","","","26","","7a367d550910911f","3CCZ6YKWR7J2IXKKR5D3GD88N80594","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"600","2019-06-05 11:18:43","2019-06-05 11:31:56","0","eacb7c08aabd2fef","100","792","1","2019-06-05 11:31:56","R_UsShp0oJpswYhvX","","","","",44.76,-93.27,"anonymous","EN","4","4","4","4","5","10.974","100.855","101.616","7","2","4","2","2","2","6","7.627","31.502","32.326","8","4","4","4","4","4","4","7.432","54.276","55.172","20","2","3","4","4","4","48.569","73.043","74.033","6","4","4","4","4","2","45.068","61.972","62.591","5","6","3","4","6","4.082","19.562","20.338","4","2","4","2","5","3","25.101","51.343","52.038","6","4","2","4","4","5.288","9.721","10.572","6","4","4","4","4","4","4.619","10.353","11.1","8","2","7","4","7","1","4.167","15.322","16.129","9","5","3","2","5","5","34.511","54.761","55.077","9","4","4","4","6","2","3.794","13.175","13.915","5","4","4","4","4","4","2.973","6.934","7.6","7","4","4","4","4","4","94.888","97.527","98.43","8","1","24","1","6","2","1","24","24","","","","27","","d38fbe54c7aa1b5a","3B1NLC6UGZWLQHPBPQSR60ZCILVGPR","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"601","2019-06-05 11:21:42","2019-06-05 11:32:00","0","c89a79fac26797bb","100","617","1","2019-06-05 11:32:01","R_2AZrQW9TXHbiwzA","","","","",31.31,-89.31,"anonymous","EN","5","6","6","3","5","2.847","31.031","32.784","7","6","3","7","6","5","3","6.438","73.017","74.835","10","6","5","7","5","1","6","7.303","30.896","33.023","6","5","5","3","6","3","21.849","43.764","49.461","7","3","2","5","6","5","7.361","24.873","28.055","5","6","4","1","4","11.734","30.095","34.701","5","4","4","4","5","3","2.535","24.907","26.181","6","3","4","4","4","7.504","23.654","27.303","5","3","4","1","2","5","3.835","27.704","29.597","5","3","5","4","4","2","6.405","24.781","26.744","5","3","3","3","5","5","27.489","55.022","56.896","6","3","3","3","5","3","9.123","34.558","36.284","5","4","3","3","5","6","3.588","16.466","23.134","6","2","5","5","6","7","4.877","22.504","24.497","5","1","26","1","1","6","3","24","24","","","","26","No, I don't","efd0b9f256584a24","32Z9ZLUT1LKH5D8LUWXU206NNGLHOJ","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"602","2019-06-05 11:15:51","2019-06-05 11:32:11","0","34be8864d57d95c4","100","980","1","2019-06-05 11:32:15","R_24NnQnuHB9tCn9a","","","","",29.61,-82.39,"anonymous","EN","5","3","3","4","5","3.128","33.066","41.338","7","4","4","4","4","2","3","5.398","29.768","30.769","6","5","5","4","4","3","5","84.892","100.087","101.256","6","2","2","5","2","5","64.851","75.636","76.856","5","3","6","4","2","6","2.926","19.736","22.9","6","5","4","5","5","7.436","40.594","41.561","7","2","5","4","5","3","3.981","37.274","38.323","6","4","3","5","4","6.335","13.695","14.639","4","5","3","5","3","5","8.244","27.383","28.711","5","3","7","4","6","1","7.38","20.108","21.797","5","5","5","3","4","5","8.764","44.082","47.218","7","5","4","4","5","4","7.37","31.198","32.469","6","5","5","5","4","4","9.605","20.429","59.944","5","4","5","5","5","4","6.058","24.478","229.134","6","0","37","1","1","4","6","23","24","2","4","24","26","No, thank you.","fb6775460d969077","3LS2AMNW5FQUI67ODMKOBEYOE36OQB","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"603","2019-06-05 11:27:54","2019-06-05 11:32:11","0","32ef3117e6ca9268","100","256","1","2019-06-05 11:32:16","R_1NyvNQoVQo7bpaG","","","","",37.27,-76.73,"anonymous","EN","1","1","1","1","5","6.108","18.405","19.729","6","4","5","4","4","2","4","2.854","10.033","11.729","7","5","5","5","5","4","6","6.815","19.599","21.699","8","1","1","7","1","7","5.06","19.57","20.296","5","1","7","7","1","7","2.076","10.295","10.916","6","7","1","1","7","3.061","11.711","12.32","4","1","7","1","7","3","1.859","9.457","11.988","5","7","1","1","7","1.801","7.733","8.327","4","1","7","1","7","1","4.014","18.098","19.505","6","1","7","1","7","1","1.838","9.612","11.662","5","1","1","1","7","7","2.208","11.313","12.044","5","4","4","4","4","4","3.995","11.087","12.079","5","6","5","5","3","3","2.973","13.628","14.693","6","4","4","4","5","7","3.272","13.816","14.631","7","1","44","1","1","7","6","23","24","4","12","24","26","","ab180e7855dd4569","3CN4LGXD5XOZNFOSLCM9A2VLWLOY4F","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"604","2019-06-05 10:59:43","2019-06-05 11:32:16","0","0857f0d78f02e515","100","1953","1","2019-06-05 11:32:17","R_3GqfcKhstxrf5Aa","","","","",40.41,-79.99,"anonymous","EN","7","4","4","5","5","16.801","35.087","35.729","8","5","5","3","3","1","3","1.153","27.692","28.598","10","2","5","3","3","2","5","0.704","154.966","157.206","11","2","2","5","1","3","2.489","29.477","30.161","13","1","7","6","1","7","1.045","37.667","38.232","11","6","6","2","6","5.277","15.2","15.836","6","3","6","2","6","3","1.009","43.143","44.284","10","6","3","3","6","1.376","367.794","368.455","9","1","6","2","5","3","4.458","32.335","34.064","13","1","7","3","7","1","5.298","47.188","47.818","8","4","2","1","6","6","4.568","38.99","39.73","10","2","6","4","3","6","4.139","235.906","236.756","9","3","2","5","6","6","78.121","94.37","95.15","10","3","6","3","5","5","11.437","34.588","35.663","8","1","28","1","1","4","4","23","24","2","8","24","26","","37800cedcb1203c0","3NVC2EB65QZE5J5OLYHQ0X3FILR3YY","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"605","2019-06-05 11:16:38","2019-06-05 11:32:16","0","eb9bdc6e91963b9a","100","937","1","2019-06-05 11:32:17","R_YY8HBbLL7AGw0ZX","","","","",41.32,-75.85,"anonymous","EN","5","1","4","4","5","13.35","49.508","51.552","5","1","5","2","2","1","7","11.136","46.824","48.648","8","4","5","4","4","4","5","10.424","51.536","53.498","6","3","3","5","4","4","12.616","71.464","74.02","10","3","4","5","3","5","4.816","58.656","64.688","8","6","1","1","5","35.59","61.894","63.746","4","1","4","4","6","3","5.896","26.974","28.79","5","7","1","4","6","11.614","37.076","39.012","4","5","5","3","5","3","76.008","129.472","132.22","8","1","7","1","7","1","9.164","37.268","39.288","5","5","2","4","5","6","10.998","52.246","53.244","6","4","4","4","4","4","9.524","28.244","30.522","5","5","3","3","5","4","8.494","45.124","46.252","7","4","5","3","5","5","13.926","46.86","48.28","6","1","33","1","6","3","2","23","24","2","11","24","26","no","68bb2bac4d408e0f","3VZLGYJEYLAQQ7M719QXLK1LVAVXZI","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"606","2019-06-05 11:11:17","2019-06-05 11:32:18","0","0fa524885d840c11","100","1260","1","2019-06-05 11:32:19","R_3NJn4fcQd2Fn9VX","","","","",33.02,-82.38,"anonymous","EN","6","6","6","6","5","4.447","16.894","17.183","6","7","5","7","6","7","1","2.067","13.849","15.009","6","7","1","7","7","1","1","74.121","91.793","92.365","6","7","4","4","5","2","77.776","92.839","94.314","5","7","1","1","7","1","1.62","9.12","9.887","5","1","7","7","1","3.081","13.814","14.937","4","7","1","7","1","3","1.596","8.203","9.029","5","1","7","7","1","1.766","9.948","10.67","4","7","1","7","1","7","4.871","15.081","15.972","5","7","1","7","1","7","7.06","16.479","17.828","5","5","6","5","1","1","3.672","88.641","89.099","7","4","6","1","3","5","56.269","73.078","74.192","5","3","5","5","6","6","394.48","401.092","401.815","5","2","1","1","7","7","249.714","331.212","331.975","5","1","34","1","3","5","2","24","24","","","","26","no","630fe2bc214485a8","37Q970SNZE8LZUF0ZOBIUI0H3GES1E","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"607","2019-06-05 11:21:28","2019-06-05 11:32:22","0","0863750c9551dc07","100","654","1","2019-06-05 11:32:24","R_4GaG473GdWQhKZH","","","","",35.62,-82.41,"anonymous","EN","5","3","4","4","5","36.018","65.865","66.839","5","4","4","4","3","2","5","3.712","36.299","39.269","9","5","5","4","4","2","7","3.773","34.388","35.3","7","4","4","6","2","4","5.819","31.065","32.66","8","2","7","6","1","7","5.411","22.491","23.872","5","6","4","4","6","89.842","106.706","108.595","4","1","5","4","7","3","3.545","14.321","15.5","5","6","2","2","7","16.049","28.177","29.695","4","2","6","2","4","4","8.158","29.238","30.322","5","1","7","3","7","1","40.12","62.127","63.75","8","5","4","1","5","6","12.846","89.214","89.659","6","7","4","7","7","4","5.296","21.328","22.524","5","5","6","6","5","4","3.134","17.75","18.857","5","5","6","4","4","5","4.957","28.941","29.38","6","1","32","1","6","2","2","24","24","","","","26","","c8ef4ab12db43e34","3ZWFC4W1UU70OU9VRYQYTAZFIOMFRM","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
