"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","check_5","hb_t_First.Click","hb_t_Last.Click","hb_t_Page.Submit","hb_t_Click.Count","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","nat_t_First.Click","nat_t_Last.Click","nat_t_Page.Submit","nat_t_Click.Count","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","medSkept_t_First.Click","medSkept_t_Last.Click","medSkept_t_Page.Submit","medSkept_t_Click.Count","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseRare_t_First.Click","diseaseRare_t_Last.Click","diseaseRare_t_Page.Submit","diseaseRare_t_Click.Count","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","diseaseSevere_t_First.Click","diseaseSevere_t_Last.Click","diseaseSevere_t_Page.Submit","diseaseSevere_t_Click.Count","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccEff_t_First.Click","vaccEff_t_Last.Click","vaccEff_t_Page.Submit","vaccEff_t_Click.Count","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","check_3","vaccDanger_t_First.Click","vaccDanger_t_Last.Click","vaccDanger_t_Page.Submit","vaccDanger_t_Click.Count","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccTox_t_First.Click","vaccTox_t_Last.Click","vaccTox_t_Page.Submit","vaccTox_t_Click.Count","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccStrain_t_First.Click","vaccStrain_t_Last.Click","vaccStrain_t_Page.Submit","vaccStrain_t_Click.Count","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","vaccIntent_t_First.Click","vaccIntent_t_Last.Click","vaccIntent_t_Page.Submit","vaccIntent_t_Click.Count","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","parentExpert_t_First.Click","parentExpert_t_Last.Click","parentExpert_t_Page.Submit","parentExpert_t_Click.Count","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmLimCap_t_First.Click","infantImmLimCap_t_Last.Click","infantImmLimCap_t_Page.Submit","infantImmLimCap_t_Click.Count","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","infantImmWeak_t_First.Click","infantImmWeak_t_Last.Click","infantImmWeak_t_Page.Submit","infantImmWeak_t_Click.Count","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","overpar_t_First.Click","overpar_t_Last.Click","overpar_t_Page.Submit","overpar_t_Click.Count","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","refuse","return","comments","workerId","assignmentId","hitId","study_time","payment"
"2019-04-03 10:31:43","2019-04-03 10:39:14","0","c174e0f3ea31c2d4","100","451","1","2019-04-03 10:39:15","R_2AKGWkbPs9sVs7f","","","","",28.9,-81.25,"anonymous","EN","5","4","5","5","5","7.332","26.918","28.283","5","6","5","6","4","2","3","3.561","23.635","24.504","6","7","3","7","5","1","3","4.788","23.583","24.638","6","3","3","5","2","5","3.524","20.918","22.211","5","2","6","6","2","7","5.687","18.869","20.02","5","4","5","4","5","5.279","18.569","19.866","4","5","3","5","4","3","4.577","19.611","21.045","5","3","4","5","3","14.843","26.304","27.697","4","5","3","5","3","6","5.9","24.651","25.95","5","4","5","5","5","3","3.562","22.181","23.654","5","5","5","4","3","5","8.499","24.454","25.925","5","5","4","5","5","4","7","22.678","23.962","5","4","5","4","5","5","4.695","22.005","23.946","7","6","6","5","3","5","8.938","24.655","25.866","5","0","41","1","1","2","4","23","24","2","11","24","26","","90f912b4a54fe2ed","3TOK3KHVJTIKCO29HNBIBNHTTPN7OD","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:21:54","2019-04-03 10:39:14","0","8fdfdc8194dce045","100","1040","1","2019-04-03 10:39:15","R_2zNrBx8fGkSbnbJ","","","","",42.36,-71.06,"anonymous","EN","6","5","6","6","5","3.055","23.719","30.207","9","6","5","4","2","3","2","221.248","294.783","298.662","17","6","5","5","5","6","6","45.837","62.029","72.037","8","6","6","5","6","5","12.593","16.242","25.306","6","6","5","6","6","6","19.284","41.516","42.191","5","5","6","6","5","20.012","39.804","69.578","11","4","2","4","4","3","92.882","124.698","129.016","11","4","4","4","4","2.539","15.443","18.603","6","6","6","5","5","5","3.404","7.413","11.229","5","4","4","4","4","4","22.393","29.512","30.281","7","5","5","1","5","5","12.113","19.057","27.535","6","4","4","4","4","4","6.594","22.538","23.168","10","6","4","4","4","4","2.068","16.684","17.907","12","6","5","5","5","5","3.156","6.996","12.895","6","1","42","1","1","5","5","23","24","3","10","24","26","Am not sure if vaccines have a negative effect on babies, but overall i think they may not be bad because in the past they actually worked very well.","1e6ee1dc073b1ca0","3K9FOBBF2HJ19ORZK2CFF3ZPYZPLNN","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:13:49","2019-04-03 10:39:17","0","1d43034797dec8a0","100","1527","1","2019-04-03 10:39:17","R_DlfT9PRgUN8WvOV","","","","",34.53,-82.71,"anonymous","EN","5","3","5","6","5","2.185","3.459","312.612","5","5","7","6","3","6","7","1.308","3.275","49.586","9","6","7","7","7","5","5","1.379","3.614","515.689","8","6","2","5","6","6","1.531","2.954","3.996","6","2","3","6","6","7","1.424","3.222","139.002","6","5","2","7","6","0.788","2.03","2.72","4","7","2","5","5","3","1.53","4.757","5.014","9","7","6","6","2","0.974","2.299","2.763","6","5","5","5","7","2","3.058","4.298","92.723","5","5","5","5","6","3","1.117","2.841","62.07","6","6","2","6","7","6","1.198","2.407","54.311","5","7","3","6","6","5","1.457","2.686","4.542","6","6","6","2","5","7","1.932","3.104","4.367","5","7","6","6","3","6","1.426","3.013","153.897","6","1","28","1","1","6","4","24","24","","","","26","","be4e4171c23f57aa","36PW28KO4ZWGJZNIUCK6G2P5QVNEA7","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:31:58","2019-04-03 10:39:17","0","7ea4a434b75177db","100","439","1","2019-04-03 10:39:18","R_3iNXwiXx8rG4nog","","","","",39.73,-121.81,"anonymous","EN","5","3","5","4","5","2.632","23.76","24.542","8","5","6","3","1","1","6","4.132","18.02","18.705","9","6","6","4","4","6","7","4.742","26.925","27.691","9","1","3","6","2","4","3.351","21.935","23.893","6","1","7","7","1","7","3.127","11.223","11.972","5","7","2","1","7","14.759","22.983","23.733","5","1","6","1","7","3","2.562","9.794","10.743","5","7","1","1","7","2.962","9.45","11.487","4","3","7","2","6","3","3.707","29.291","30.063","9","1","7","2","7","1","2.518","12.326","12.875","5","4","3","2","6","6","3.477","18.437","19.244","9","4","5","3","4","5","1.969","14.185","14.934","6","5","4","5","6","5","64.37","76.779","77.567","7","5","4","3","5","6","2.784","14.76","15.269","5","1","29","1","6","4","4","23","24","2","4","24","26","","cb3a884b1eca6814","3KGTPGBS6XL83SP07X6WE2SA0WUU24","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:31:00","2019-04-03 10:39:17","0","e80f921b4e238e00","100","497","1","2019-04-03 10:39:18","R_2OHhZdQTOAzcRG8","","","","",38.97,-95.27,"anonymous","EN","4","4","4","4","5","3.923","24.725","25.707","5","5","5","3","3","3","3","5.486","24.503","25.509","6","5","4","7","4","3","5","5.199","39.69","40.474","11","5","5","5","6","3","6.729","33.186","34.418","8","2","5","6","2","3","7.968","30.835","31.861","6","6","3","2","6","6.19","21.234","22.09","4","1","4","2","6","3","3.554","24.764","26.83","5","4","2","4","5","2.023","24.024","24.818","4","3","5","4","5","3","5.442","26.527","27.428","5","1","7","6","7","1","3.354","31.545","32.369","5","6","5","5","4","5","3.737","26.475","27.413","5","4","4","4","5","4","3.598","19.875","20.821","5","3","5","5","4","4","8.994","25.975","26.744","6","4","3","5","5","6","19.785","33.089","34.072","6","0","47","7","1","4","4","24","24","","","","26","No","bd0aaa98370f8a30","3IXQG4FA2TY47D1TSF4GJZ80HGW9BR","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:29:58","2019-04-03 10:39:19","0","b947af9230f5fe7c","100","560","1","2019-04-03 10:39:19","R_1KvR0Hj43rG8s1j","","","","",35.14,-84.85,"anonymous","EN","5","2","5","2","5","66.498","85.496","86.214","8","4","4","3","6","2","5","3.071","28.332","30.201","8","3","6","2","2","4","6","3.953","37.129","38.878","9","3","3","5","4","4","14.46","35.158","38.098","5","4","4","4","4","4","5.059","20.002","21.034","5","4","3","2","5","4.729","25.528","26.392","7","2","4","4","6","3","3.249","14.251","15.14","6","5","3","3","5","3.15","13.712","15.071","4","3","5","4","4","4","8.89","52.941","53.668","5","2","6","2","6","1","5.043","21.106","22.545","6","4","3","3","5","5","4.212","26.468","28.022","7","5","3","5","5","3","6.331","18.777","19.954","7","5","5","4","3","4","11.06","33.676","34.531","9","5","6","4","5","4","31.246","50.6","53.063","7","1","36","1","6","4","1","24","24","","","","26","","85bbfded10acc0c5","3KIBXJ1WD5U8739T0H0RFSMFZ9ROK4","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:28:50","2019-04-03 10:40:04","0","8db76efc46603adc","100","673","1","2019-04-03 10:40:04","R_DkJADiwrBwX6hR7","","","","",40.72,-74.05,"anonymous","EN","5","4","6","6","5","2.537","15.048","18.824","8","2","4","4","2","3","2","6.037","26.696","29.002","7","4","5","5","1","3","4","3.367","18.468","19.555","7","2","2","4","3","5","3.728","16.077","17.65","6","2","5","1","2","2","3.402","50.092","51.527","8","4","5","2","5","1.344","29.872","31.385","5","3","2","2","4","3","2.064","9.022","11.233","5","4","4","4","3","17.081","64.267","66.026","6","5","2","4","2","4","15.864","26.8","28.96","5","4","5","5","5","3","4.602","35.169","36.673","6","2","2","2","5","5","5.402","16.778","19.905","8","6","1","6","5","2","3.268","15.046","16.88","6","5","5","6","2","2","38.704","50.335","51.933","5","2","6","2","4","5","3.145","11.45","13.12","6","0","23","5","1","4","2","24","24","","","","26","","3ff60eb61c1949f0","3CP1TO84PT1RIDZL6WYO6Q0U1EW25N","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:31:54","2019-04-03 10:40:04","0","1d7e3b4a8123a72f","100","490","1","2019-04-03 10:40:05","R_2PBhLW0o6XnzA7X","","","","",40.58,-74.36,"anonymous","EN","6","6","5","6","6","3.959","11.189","17.925","6","5","6","6","6","5","5","2.411","8.65","22.541","8","7","6","6","6","5","5","3.109","13.637","14.716","7","5","6","6","5","6","37.967","41.671","43.25","6","6","5","5","6","6","2.867","8.852","15.237","6","6","5","5","5","2.324","6.252","9.003","4","5","6","5","5","3","2.756","16.178","18.759","5","5","6","6","5","1.99","4.024","7.03","4","5","6","6","5","6","3.44","5.968","10.082","5","6","5","7","6","6","3.208","6.933","8.912","5","5","6","6","5","6","15.275","18.014","21.916","5","6","5","5","6","5","2.542","6.152","8.778","6","6","5","7","6","5","2.207","6.117","7.983","5","6","5","6","5","6","2.247","4.976","7.868","5","1","38","1","1","4","4","23","24","3","10","24","26","None","6b0d76c4f5b48a67","39LOEL67OS5ZQDE68UJW1KFD9I1385","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:20:35","2019-04-03 10:40:51","0","33dc8587e37c1aaf","100","1216","1","2019-04-03 10:40:52","R_2WUQptDXDM3zs5f","","","","",21.31,-157.86,"anonymous","EN","6","6","6","6","5","3.69","7.971","8.972","6","6","5","6","6","6","6","5.66","9.381","11.265","7","6","6","6","6","7","7","6.088","10.34","11.585","3","6","6","6","6","6","10.409","13.553","14.018","6","5","5","6","2","5","27.284","35.597","36.941","5","6","6","7","6","6.153","6.961","7.985","2","6","6","6","6","3","10.392","16.92","17.462","6","5","5","5","5","2.573","4.437","5.164","6","6","6","6","6","6","4.159","5.424","8.089","5","3","6","6","6","2","14.958","39.254","40.231","6","6","6","6","6","6","257.803","260.195","261.708","7","5","5","5","5","5","8.463","9.686","11.918","4","6","6","7","5","6","4.853","8.557","9.548","7","6","6","6","6","6","4.807","6.191","6.874","5","0","34","1","1","6","3","23","24","3","6","24","26","none","f05e79d0a85b3976","3ZV9H2YQQD7AGEAO6XZ2F0IZRP13WH","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:27:26","2019-04-03 10:41:03","0","032a46c97a184dd8","100","816","1","2019-04-03 10:41:04","R_2tfGwh1QAB1Rneq","","","","",35.62,-97.48,"anonymous","EN","3","5","5","1","5","6.732","28.135","29.162","6","3","5","4","6","4","3","4.292","27.503","30.534","6","5","6","3","4","2","6","3.147","26.055","27.698","6","1","3","4","3","3","12.001","79.441","80.569","7","1","7","7","1","7","3.567","10.509","11.623","5","7","1","1","7","7.015","150.336","151.727","6","1","7","2","7","3","14.715","30.025","30.895","5","6","1","2","6","1.899","27.551","28.592","4","1","7","1","6","2","45.115","61.283","65.065","6","1","7","1","7","1","2.394","18.822","19.973","6","5","5","3","4","3","37.54","77.842","78.978","8","5","6","2","4","3","4.269","31.015","33.861","7","3","3","3","3","3","10.829","50.203","51.4","5","5","7","6","5","7","5.223","27.233","28.001","6","0","42","1","1","4","2","23","24","3","13","24","26","I am a firm believer in vaccinations.  There can be side effects, but the benefits greatly outweigh them, both in individually and collectively. ","1f049e285ac0b566","3GU1KF0O4I1PZ0H0940D5P8FMLFBPR","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:34:45","2019-04-03 10:42:07","0","cf3b2fc4225aa55f","100","442","1","2019-04-03 10:42:08","R_1I6hXGrHi2gwZPF","","","","",48.94,-122.46,"anonymous","EN","3","4","5","5","5","6.001","25.984","27.352","5","4","3","5","5","4","3","5.313","26.187","28.361","6","5","2","4","5","2","5","6.981","24.079","25.526","6","3","3","5","2","4","5.311","24.235","25.708","5","5","3","4","5","4","6.486","28.614","30.791","8","5","5","4","4","5.428","29.966","32.068","5","3","4","4","4","3","4.183","16.849","18.168","6","4","3","4","4","3.858","15.809","17.676","5","4","3","5","4","4","9.499","29.876","30.988","5","3","5","5","4","2","5.4","19.274","19.875","7","5","5","5","3","4","8.747","25.794","28.033","7","5","3","4","5","3","10.345","30.593","31.609","6","3","3","5","4","5","2.501","18.67","19.936","6","3","3","2","5","6","6.007","20.734","21.699","6","0","34","1","1","4","5","23","24","5","7","23","26","No, thank you.","9954eb775aeace7d","3GDTJDAPVUB0CZMGECOBXJOJ99GM82","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:38:20","2019-04-03 10:42:41","0","c695fb0ae8f80575","100","260","1","2019-04-03 10:42:41","R_9tR48kCaeZnB2Kd","","","","",33.84,-117.6,"anonymous","EN","1","1","1","1","5","3.835","11.762","13.608","5","7","1","7","4","1","1","3.364","16.504","17.206","6","4","7","4","1","1","7","19.163","32.846","33.403","7","1","1","7","1","7","3.048","12.605","12.99","6","1","7","7","1","7","4.686","11.055","11.645","5","7","1","1","7","3.998","10.965","11.883","4","1","7","1","7","3","1.677","8.912","9.651","5","7","1","1","7","8.454","13.177","13.712","4","1","6","1","6","1","5.789","13.967","14.877","5","1","7","1","7","1","2.123","10.529","11.553","6","4","4","4","5","5","3.473","14.153","15.344","5","4","6","1","2","6","2.383","10.989","11.778","5","7","7","7","1","1","3.452","9.857","10.256","6","7","7","7","1","4","4.497","17.167","18.062","5","0","35","1","7","6","5","23","24","2","12","24","26","","3d5dbab50f71d734","3SKEMFQBZ355MBMDT0BVI6WFK5O8KO","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:29:20","2019-04-03 10:42:54","0","9da06ffca6f8be1a","100","813","1","2019-04-03 10:42:55","R_sbzHUK3MaAgAANj","","","","",42.2,-71.76,"anonymous","EN","6","6","7","6","5","6.083","28.259","29.172","6","6","4","6","6","1","1","2.175","17.687","18.413","6","6","5","5","5","1","5","2.457","19.665","21.22","6","1","1","7","1","7","2.936","16.16","17.417","5","1","7","7","2","7","3.508","12.547","14.519","5","6","2","1","6","1.376","14.119","15.032","5","4","2","2","5","3","5.08","18.736","19.624","5","5","3","5","6","3.958","16.406","17.269","4","3","5","6","1","7","3.441","19.152","19.902","6","1","7","7","7","1","127.703","135.495","136.958","5","6","5","1","1","6","2.311","20.719","21.547","7","7","2","7","7","2","2.259","15.658","16.586","6","5","5","5","5","2","4.695","13.831","14.476","5","5","7","7","2","5","10.853","20.07","21.811","6","0","40","1","6","2","5","23","24","2","9","23","26","I refused the flu vaccine for my child. I also spaced out most of his vaccinations since birth. I feel that an infant is not meant to process that many vaccinations at once. Common sense can tell a person that the immune system might be overwhelmed at such a young age which is why I spaced them out for him. ","bafe78999244c520","3LJ7UR74RHD5BGKEEADYTMXECDWN4Y","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:31:49","2019-04-03 10:43:05","0","432a922c834e0b3c","100","675","1","2019-04-03 10:43:05","R_qPWZN4aK0APPzrP","","","","",32.26,-95.31,"anonymous","EN","4","6","6","5","5","9.892","43.825","44.916","7","4","5","5","4","2","4","4.19","29.243","29.946","8","5","4","4","5","3","5","4.87","39.262","42.665","6","3","5","5","3","3","5.912","44.453","45.437","5","2","5","6","3","5","13.273","42.421","43.49","6","3","2","3","4","11.423","28.813","29.852","4","4","5","5","4","3","4.337","23.745","25.087","5","3","4","5","3","5.484","36.723","37.242","5","5","4","4","2","5","8.252","26.158","28.789","5","4","4","5","3","4","7.419","25.573","26.623","5","5","6","6","3","4","5.112","34.24","35.443","7","5","3","5","5","3","4.045","33.239","33.961","8","4","5","4","4","4","5.057","21.061","21.92","7","4","4","4","6","6","7.214","40.042","40.542","7","0","43","5","6","4","3","24","24","","","","26","","36dbce28c886e0e3","30H4UDGLT2ILIRLX0TQMJ5J9YKJPMU","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:29:07","2019-04-03 10:43:16","0","618d2927143dff1d","100","849","1","2019-04-03 10:43:16","R_2Y9dP4PXAZCPOS5","","","","",42.98,-78.8,"anonymous","EN","4","4","4","4","5","1.468","16.652","17.36","5","4","4","2","4","4","6","2.196","20.292","20.914","6","4","4","4","4","4","4","3.955","23.067","23.687","7","1","1","7","4","4","1.906","25.498","26.15","7","1","7","7","1","7","2.538","15.682","17.935","5","7","4","1","7","4.002","19.73","20.296","4","1","7","1","7","3","2.59","15.35","47.603","5","7","1","1","7","1.798","12.702","13.762","4","1","7","1","7","1","5.329","23.265","24.166","6","1","7","1","7","1","5.586","18.946","20.438","5","1","1","1","7","7","4.316","23.132","23.505","6","4","4","4","4","4","3.875","9.019","9.927","5","6","4","4","4","4","3.245","18.189","18.85","6","1","7","2","4","7","2.921","23.257","25.104","6","1","32","2","1","5","2","24","24","","","","26","","2a378135d611010b","3TE22NPXPBCJP8A8W5Y2UDRELWX44G","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:33:15","2019-04-03 10:43:21","0","7f507fab73b2a9b8","100","606","1","2019-04-03 10:43:22","R_3stURVwdjXwXoLH","","","","",34.65,-80.36,"anonymous","EN","4","4","4","2","5","4.446","28.96","34.301","7","4","5","5","2","4","6","3.864","23.679","24.613","7","4","7","2","2","4","7","3.547","22.186","24","6","2","2","6","6","5","94.764","111.231","111.632","6","2","7","6","2","6","3.97","17.135","17.785","6","5","2","1","6","3.031","22.801","23.809","7","1","5","2","6","3","2.174","34.158","40.61","7","6","2","2","6","4.734","13.559","15.179","4","4","4","2","4","3","76.099","90.38","99.624","7","1","6","2","6","1","2.338","21.527","22.506","5","5","4","4","5","5","7.089","38.445","39.324","7","4","4","4","4","4","4.947","22.483","22.851","6","4","4","4","4","4","3.999","22.237","22.686","8","4","6","4","5","4","2.786","23.658","24.4","7","1","43","1","1","4","4","24","24","","","","26","No.","45b430dbd2a12e86","33LK57MYLT5IUQ087ZKAMCKT073SZN","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:23:02","2019-04-03 10:44:18","0","0b36126d16c6c1fe","100","1275","1","2019-04-03 10:44:19","R_urydAiVunIgiu9b","","","","",42.33,-83.38,"anonymous","EN","4","2","4","2","5","2.601","78.87","80.023","8","3","6","2","2","1","6","4.366","51.832","53.866","9","5","6","3","2","3","6","8.115","49.22","51.047","9","6","6","3","6","2","5.793","42.606","47.267","10","2","6","5","2","5","7.576","43.467","46.182","9","7","2","2","6","3.331","26.096","29.893","4","2","5","3","5","3","1.664","29.099","37.643","12","6","2","2","6","6.005","30.951","38.113","11","3","5","4","3","5","9.655","40.943","41.806","7","1","7","2","7","1","2.408","22.483","24.478","5","4","2","2","5","6","8.166","62.822","71.34","9","6","3","6","6","2","8.105","36.333","37.286","6","6","6","6","2","2","8.37","25.961","26.937","8","6","6","6","3","5","6.24","44.961","45.973","8","1","36","1","1","2","5","24","24","","","","26","","b7f116fffbbf71a8","3VE8AYVF8MXU6PUZSPKY2T4AC82F8M","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:07:08","2019-04-03 10:44:23","0","69acf2317582da54","100","2235","1","2019-04-03 10:44:23","R_2vc6XKJ4SLnabCD","","","","",41.85,-71.25,"anonymous","EN","4","4","5","4","5","69.936","90.688","93.182","6","7","6","3","4","2","3","231.327","250.335","251.523","7","4","6","3","3","2","6","2.356","113.807","114.952","9","2","2","6","3","6","4.882","26.616","27.979","6","2","7","6","1","6","2.484","27.585","30.057","7","6","3","2","6","3.864","45.311","46.732","4","4","3","4","6","3","4.71","36.608","37.825","6","6","2","2","6","11.368","43.107","44.217","6","3","6","3","3","5","95.245","139.516","143.562","7","2","6","5","6","2","1069.47","1087.884","1089.194","5","3","3","3","5","6","7.714","133.112","134.38","7","6","2","4","6","3","4.54","24.911","25.973","5","7","6","5","3","2","4.325","15.946","20.001","5","6","7","7","3","3","5.501","33.389","35.127","6","0","30","3","1","6","3","23","24","3","5","24","26","","9be5eb36c2592fb1","3LJ7UR74RHD5BGKEEADYTMXECDU4ND","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:19:47","2019-04-03 10:44:39","0","dcecc748d6739297","100","1492","1","2019-04-03 10:44:40","R_1jSUaLyujrCbKGJ","","","","",44.98,-93.26,"anonymous","EN","5","6","5","5","5","9.029","85.745","87.413","5","7","5","5","3","2","2","5.638","55.285","56.315","7","5","7","3","3","2","6","16.864","82.164","84.13","8","3","3","6","2","4","9.588","47.18","51.447","6","3","5","2","3","6","13.426","43.101","44.393","5","6","5","2","6","6.434","75.995","77.183","5","3","6","2","6","3","2.785","98.644","99.841","6","5","3","3","6","5.869","36.859","44.517","6","3","6","2","5","3","4.196","77.634","78.927","7","2","7","3","7","1","32.938","82.044","83.322","5","5","3","2","6","6","12.294","79.603","81.289","6","6","3","6","6","3","23.303","44.728","147.811","8","6","6","6","3","2","16.305","64.348","65.568","7","6","7","3","4","6","16.92","61.936","64.496","7","0","34","1","2","4","3","23","24","4","7","24","26","","11bdb2091b62a6b9","3JNQLM5FT4M5K226YJEVNFWRN51L21","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:24:49","2019-04-03 10:45:07","0","6da5343775b24848","100","1217","1","2019-04-03 10:45:08","R_32UR3EDzemKNUD2","","","","",40.67,-73.7,"anonymous","EN","6","1","4","1","5","94.323","120.42","121.442","7","2","5","2","2","2","6","3.122","28.455","29.614","7","5","5","4","5","2","4","4.611","41.279","43.701","6","2","2","6","3","4","32.254","47.634","49.215","5","4","5","6","2","6","3.657","63.657","65.171","12","5","3","2","4","41.1","59.101","60.601","6","2","3","4","5","3","2.798","26.435","31.847","5","4","4","4","4","5.112","34.525","84.651","8","4","3","4","4","5","10.65","38.273","41.241","5","2","4","4","4","2","2.797","21.332","23.397","6","5","5","2","4","6","103.007","283.975","285.099","6","5","2","4","6","2","3.521","190.439","205.295","8","4","5","4","4","3","3.953","18.21","20.152","5","4","3","2","6","6","5.78","64.465","68.025","5","1","30","1","1","2","3","24","24","","","","26","interesting","8a4ebadb1f9f69ed","3M23Y66PO27G6GGX5UNZPERYV3AS60","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:38:50","2019-04-03 10:45:08","0","fec1558fded6fc79","100","377","1","2019-04-03 10:45:08","R_2ty46NxQxHp5XJS","","","","",28.54,-81.37,"anonymous","EN","5","6","6","7","5","1.023","5.759","11.32","6","6","5","6","7","5","7","3.81","6.452","26.862","6","5","7","6","7","6","6","0.836","2.636","6.009","6","6","6","5","5","7","0.974","3.221","6.769","5","7","6","5","7","6","13.448","15.022","18.017","5","7","6","5","6","0.614","1.831","5.84","4","5","6","7","7","3","0.522","6.066","13.193","6","6","5","6","7","0.517","3.173","12.61","6","6","7","7","6","5","1.562","3.1","6.628","5","5","7","6","7","6","2.522","4.163","9.259","5","6","5","6","7","7","1.426","4.747","71.002","5","6","5","6","7","7","1.23","3.031","6.236","5","6","7","6","6","7","15.225","16.839","19.945","5","6","6","7","6","7","0.805","2.238","6.944","5","0","34","3","1","6","3","23","23","2","11","24","26","good","2cc6ad989ed29219","3AQF3RZ558I72BBBZAN0IF8J6DCF60","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
