"","X","workerId","gender","age","ethnicity","education","job","income","political_party","political_beliefs","comments_pretest","eligible_pretest","duration_pretest","hb_1_pretest","hb_2_pretest","hb_3_pretest","hb_4_pretest","hb_check_5_pretest","nat_1_pretest","nat_2r_pretest","nat_3_pretest","nat_4_pretest","nat_5_pretest","nat_6r_pretest","medSkept_1_pretest","medSkept_2r_pretest","medSkept_3_pretest","medSkept_4_pretest","medSkept_5r_pretest","medSkept_6r_pretest","diseaseRare_1_pretest","diseaseRare_2_pretest","diseaseRare_3r_pretest","diseaseRare_4_pretest","diseaseRare_5r_pretest","diseaseSevere_1r_pretest","diseaseSevere_2_pretest","diseaseSevere_3_pretest","diseaseSevere_4r_pretest","diseaseSevere_5_pretest","vaccEff_1_pretest","vaccEff_2r_pretest","vaccEff_3r_pretest","vaccEff_4_pretest","vaccEff_check_1_pretest","vaccDanger_1_pretest","vaccDanger_2r_pretest","vaccDanger_3_pretest","vaccDanger_4r_pretest","vaccDanger_check_3_pretest","vaccTox_1r_pretest","vaccTox_2_pretest","vaccTox_3_pretest","vaccTox_4r_pretest","vaccTox_check_6_pretest","vaccStrain_1_pretest","vaccStrain_2r_pretest","vaccStrain_3_pretest","vaccStrain_4r_pretest","vaccStrain_5_pretest","vaccIntent_1r_pretest","vaccIntent_2_pretest","vaccIntent_3r_pretest","vaccIntent_4_pretest","vaccIntent_5r_pretest","parentExpert_1_pretest","parentExpert_2_pretest","parentExpert_3_pretest","parentExpert_4r_pretest","parentExpert_5r_pretest","infantImmLimCap_1_pretest","infantImmLimCap_2r_pretest","infantImmLimCap_3_pretest","infantImmLimCap_4_pretest","infantImmLimCap_5r_pretest","infantImmWeak_1_pretest","infantImmWeak_2_pretest","infantImmWeak_3_pretest","infantImmWeak_4r_pretest","infantImmWeak_5r_pretest","overpar_1_pretest","overpar_2_pretest","overpar_3_pretest","overpar_4r_pretest","overpar_5r_pretest","is_parent_posttest","children_num_posttest","children_oldest_posttest","children_youngest_posttest","plan_parent_posttest","flushot_self_this_posttest","flushot_self_next_posttest","flushot_child_this_posttest","flushot_child_next_posttest","vax_delay_spread_posttest","vax_refuse_posttest","vax_exemption_posttest","attention_posttest","comments1_posttest","comments_posttest","condition","duration_posttest","hb_1_posttest","hb_2_posttest","hb_3_posttest","hb_4_posttest","hb_check_5_posttest","nat_1_posttest","nat_2r_posttest","nat_3_posttest","nat_4_posttest","nat_5_posttest","nat_6r_posttest","medSkept_1_posttest","medSkept_2r_posttest","medSkept_3_posttest","medSkept_4_posttest","medSkept_5r_posttest","medSkept_6r_posttest","diseaseRare_1_posttest","diseaseRare_2_posttest","diseaseRare_3r_posttest","diseaseRare_4_posttest","diseaseRare_5r_posttest","diseaseSevere_1r_posttest","diseaseSevere_2_posttest","diseaseSevere_3_posttest","diseaseSevere_4r_posttest","diseaseSevere_5_posttest","vaccEff_1_posttest","vaccEff_2r_posttest","vaccEff_3r_posttest","vaccEff_4_posttest","vaccEff_check_1_posttest","vaccDanger_1_posttest","vaccDanger_2r_posttest","vaccDanger_3_posttest","vaccDanger_4r_posttest","vaccDanger_check_3_posttest","vaccTox_1r_posttest","vaccTox_2_posttest","vaccTox_3_posttest","vaccTox_4r_posttest","vaccTox_check_6_posttest","vaccStrain_1_posttest","vaccStrain_2r_posttest","vaccStrain_3_posttest","vaccStrain_4r_posttest","vaccStrain_5_posttest","vaccIntent_1r_posttest","vaccIntent_2_posttest","vaccIntent_3r_posttest","vaccIntent_4_posttest","vaccIntent_5r_posttest","parentExpert_1_posttest","parentExpert_2_posttest","parentExpert_3_posttest","parentExpert_4r_posttest","parentExpert_5r_posttest","infantImmLimCap_1_posttest","infantImmLimCap_2r_posttest","infantImmLimCap_3_posttest","infantImmLimCap_4_posttest","infantImmLimCap_5r_posttest","infantImmWeak_1_posttest","infantImmWeak_2_posttest","infantImmWeak_3_posttest","infantImmWeak_4r_posttest","infantImmWeak_5r_posttest","overpar_1_posttest","overpar_2_posttest","overpar_3_posttest","overpar_4r_posttest","overpar_5r_posttest"
"300",300,"1fb07e653248066c",2,50,1,5,1,2,2,0,"I am not a big fan of vaccines in general, especially the ones that are sold annually, such as flu vaccines, which always seem to have side effects and don't ever seem to really do much to prevent the flu.  But, some of the vaccines that are available to children on a onetime only basis have reduced the number of occurrences of certain dangerous diseases to almost nil, which makes them more valuable.  ","true",1181,3,-1,2,1,1,3,0,3,-1,-1,1,1,0,1,1,3,0,0,-1,-1,0,-1,2,0,2,0,3,0,1,0,0,-3,0,0,0,0,-1,0,-1,0,1,2,0,-1,0,0,0,0,0,0,0,1,2,1,1,3,2,1,0,1,1,1,3,1,1,0,0,2,2,-1,-2,-3,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,"I've always had a bad reaction to flu shots and they never seem to prevent me from getting the flu anyway (or even weaken its impact), so I stopped bothering with flu shots.  I think they're a racket.  ","Thanks for posting this online.  Good luck in your research!","diseaseRisk",788,2,1,3,1,1,3,2,2,0,-3,1,3,1,2,1,3,-1,-1,-1,-1,-1,-1,3,0,3,0,3,1,2,0,0,-3,0,0,0,1,-1,-1,0,0,1,2,0,-2,-2,0,0,1,1,0,1,2,3,2,1,3,3,1,0,3,1,0,1,1,0,1,0,2,2,-3,-1,-3
"301",301,"9287c215d2b46b90",1,29,1,5,3,3,3,74,"This is kind of a doozy because the specifics of this debate get lost out in HEEEEEEERP AUTISMS REEEEEEEEEEEEEE and the other side pointing and laughing at the poor screeching ignoramuses. 

Like I've always been vaguely concerned about the SHEER NUMBER of vaccines, but I have literally never heard anyone discuss that. ","true",1038,1,0,0,0,1,-2,-1,-2,2,-1,1,0,-2,1,1,0,-2,-2,1,-2,1,-1,3,2,3,3,2,2,3,3,2,-3,-2,0,-2,-1,-1,-3,-3,0,0,2,0,0,0,0,0,3,2,0,2,3,1,1,-3,-2,-1,0,0,0,1,0,-1,0,0,0,0,1,0,-2,-2,-3,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,1,"You know, that bit of the questionnaire about 'parents know better than doctors' is difficult to answer because MY doctors have always told me that the most important diagnostic resource is a patient telling them about their own bodily experiences. That's slightly different for parent-&gt;kid I guess, but I don't like the implication that it's just for catching out the idiots who are wholely anti-doctor. 

I learned a bit thanks to googling I did after this study, by the way. Thanks, and good luck with your research! 

p.s. flu shots are a lottery compared to most kinds of vaccines ","nope","diseaseRisk",615,1,-1,-1,0,1,-2,-2,0,2,-1,1,0,-2,1,1,0,-2,-3,1,-2,1,0,2,2,2,3,2,2,1,3,2,-3,-3,0,-2,-2,-1,-2,-3,-1,-1,2,-2,-1,-1,-2,-1,3,2,1,2,3,0,1,0,-1,-2,-1,-1,-2,-2,-1,-3,-2,-2,-2,-2,-1,0,-1,-2,-2
"302",302,"75dcafc6f169d567",2,48,1,4,1,6,1,100,"Very interesting. I keep reading bad things about vaccines on social media. Not sure what is true anymore.  ","true",568,-1,-1,-1,1,1,2,1,1,-3,-1,2,3,2,3,3,3,-1,-3,-2,-1,-1,-2,3,2,2,3,3,1,-1,-2,-1,-3,2,2,3,1,-1,3,1,3,3,2,2,1,1,3,1,-2,-2,2,-3,-2,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-3,1,1,6,NA,NA,0,0,0,0,0,0,0,1,"very interesting. thank you.  ","","diseaseRisk",508,2,-3,-2,2,1,1,2,3,3,-1,1,3,3,3,2,3,1,-3,-3,-1,-1,-2,3,3,2,3,3,1,-1,-2,-2,-3,1,1,3,3,-1,3,1,2,2,2,2,1,2,2,1,1,-1,-3,-3,-1,1,2,1,1,-1,1,2,1,2,1,1,1,1,1,1,1,1,-1,1,-2
"303",303,"312048c401b498ec",1,37,1,4,1,4,3,67,"everything was clear","true",455,3,-3,3,-3,1,3,-1,3,3,0,3,3,2,2,2,2,0,2,1,-1,2,2,0,1,1,3,1,1,-1,0,-1,-3,2,1,0,1,-1,3,1,3,3,2,1,2,1,2,1,-2,-2,0,-2,-2,0,0,0,1,1,1,-1,0,1,0,0,1,1,-1,1,0,1,-1,0,-3,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,1,"","","diseaseRisk",522,2,-2,2,-2,1,3,3,3,2,0,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,1,-1,0,1,-3,3,0,0,0,-1,2,1,2,1,2,2,-1,2,2,2,0,0,0,0,0,0,0,-1,0,1,2,-1,1,0,-1,-1,1,2,-1,1,-1,0,-1,-1,-1
"304",304,"e9c5003390d562a5",2,58,3,4,1,4,2,74,"Thank you this was a very interesting survey.","true",969,1,-2,2,-2,1,1,-1,0,-1,0,2,1,-1,-2,-1,2,0,-2,1,-2,-2,-2,2,3,1,3,2,1,1,2,1,-3,2,0,1,1,-1,-1,-1,2,1,2,-1,-1,1,2,-1,2,2,-1,2,2,1,-1,-2,0,-2,2,1,2,2,1,2,2,2,1,2,2,2,2,-1,0,1,3,32,30,NA,0,1,1,1,0,0,0,1,"thank you","No","diseaseRisk",1024,1,0,2,0,1,1,0,0,-2,-2,1,1,-1,0,-1,1,0,-2,-2,-2,-1,-2,2,2,2,2,2,2,0,2,2,-3,1,-1,-1,-1,-1,1,-1,2,-1,2,-2,-2,-2,-1,-1,-2,2,0,2,2,1,-2,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
"305",305,"b4736ae92e04fbdc",1,38,2,4,1,3,1,70,"none","true",302,2,1,2,1,1,2,-1,1,1,0,-2,1,-2,0,1,-2,0,-1,1,0,0,-1,1,1,1,1,1,1,-2,0,2,-3,1,0,1,-1,-1,0,-1,0,0,2,-1,0,0,0,-1,1,2,-1,2,1,2,1,1,-1,-2,1,-2,2,1,-1,1,1,0,-1,-1,2,2,1,-2,-1,1,1,3,NA,NA,0,0,0,0,0,0,1,1,"none","none","diseaseRisk",1380,1,2,2,2,1,1,-1,2,1,1,-2,1,-3,1,2,-1,-3,0,0,-2,0,-1,-2,1,1,1,2,1,-1,-1,2,-3,1,-2,0,-2,-1,0,-1,0,0,2,0,-2,0,0,1,-2,2,-1,2,1,1,1,2,-2,-1,1,-2,1,0,-1,1,0,0,-1,-2,1,1,2,0,-1
"306",306,"851a118844450138",1,26,1,3,1,2,9,49,"none","true",940,1,2,1,1,1,0,-1,-1,-1,-2,0,-1,-1,-1,0,2,-1,-2,-2,-1,-1,-1,3,3,3,3,3,2,2,2,2,-3,-2,-1,0,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,0,2,2,1,2,2,1,-1,-1,0,-1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,1,"","","diseaseRisk",1682,0,-1,0,0,1,0,-1,-1,-2,-1,0,-1,-1,-1,-1,2,-1,-2,-1,-2,-2,-1,2,2,2,2,2,2,1,2,2,-3,-1,0,0,-1,-1,-1,-2,0,-1,2,-1,-2,-1,0,1,2,2,0,2,2,2,0,0,0,-1,2,1,1,1,1,2,1,1,0,0,1,2,2,0,1
"307",307,"5058207af1220253",1,27,1,6,1,3,9,40,"","true",541,1,-3,2,-2,1,-2,-3,-3,-3,-3,-1,1,-3,-2,-3,2,-3,-2,-1,2,-2,-1,3,3,3,3,3,3,2,3,3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,2,0,-3,-3,-2,-3,3,3,3,3,3,2,-3,-3,-3,-3,1,0,1,1,1,-1,2,2,-1,2,1,-2,-2,-1,-2,1,2,4,1,NA,1,1,1,1,0,0,0,1,"","","diseaseRisk",356,1,-3,2,-3,1,-2,-3,-2,-3,-3,-1,-1,-3,-1,-3,3,-3,-3,-3,-3,-3,-1,3,3,3,2,3,3,1,3,3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,2,0,-3,-3,-1,-3,3,3,3,3,3,-3,-3,-3,-3,-3,2,1,2,1,1,1,2,2,2,2,2,1,-1,2,1
"308",308,"d248da20da959284",2,26,1,5,3,2,11,50,"","true",1073,0,0,1,1,1,0,0,-1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,-3,-3,0,0,0,2,-1,1,0,1,1,2,0,1,0,0,0,0,0,0,-2,0,0,0,0,2,1,0,0,0,0,0,0,-2,-2,-1,-2,-1,0,-1,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,"","","noInterv",783,1,1,1,1,1,0,0,0,0,0,-1,1,0,0,0,1,-1,-1,0,0,0,1,0,0,0,1,0,0,0,0,-2,-3,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0,-2,0,0,-2,0,0,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,-1,0,-1,0,-1
"309",309,"6e5ccc2828e6cf42",1,38,1,4,1,5,1,81,"","true",831,2,2,0,-1,1,2,-1,-1,-2,-1,-1,-1,-1,1,-1,-1,-2,-2,-2,-2,-1,-1,3,2,2,2,2,2,1,1,2,-3,0,-2,-2,-2,-1,-1,-3,-1,-1,2,-1,-1,-1,-1,-1,3,3,2,2,3,-1,-1,-2,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,1,2,5,3,NA,1,1,1,1,0,0,0,1,"","","diseaseRisk",643,1,1,1,0,1,1,-1,-1,-2,-2,-1,-1,-1,1,-2,-1,-2,-2,-2,-1,-1,-1,3,3,3,3,3,2,1,2,3,-3,0,-2,-2,-2,-1,-1,-2,-1,-1,2,-1,-2,-2,-1,-1,3,3,2,3,3,0,1,-1,-1,-2,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,-1
"310",310,"2a70389357f4bd56",2,42,7,2,2,6,11,49,"","true",793,0,-3,2,-2,1,3,-1,-1,2,-3,1,0,-2,-1,-2,2,-2,-3,-3,3,-2,2,3,3,3,3,3,2,3,2,1,-3,-2,-1,0,-2,-1,0,-2,-2,0,2,-3,-2,-3,-2,-2,2,3,3,3,3,-2,-2,-3,-1,-2,2,2,3,3,2,2,2,1,2,2,1,1,-2,0,-3,1,2,25,18,NA,1,1,1,1,0,0,0,1,"","","noInterv",659,-2,-2,2,-2,1,2,0,0,2,-3,1,1,-1,0,0,2,-2,-3,-3,3,-2,1,-1,3,3,3,3,2,2,2,2,-3,-2,-2,-2,-2,-1,-2,-3,0,-2,2,-2,-2,-3,-2,-3,2,3,0,3,3,-1,-2,-2,-1,-2,3,2,2,2,3,2,2,2,2,1,0,1,3,1,-1
"311",311,"8deaba3280ca3ed7",1,35,1,5,1,3,9,48,"","true",447,1,1,1,0,1,1,-2,2,0,-2,1,1,1,1,1,2,0,0,1,-1,-1,1,3,3,1,3,2,-1,0,1,2,-3,1,1,0,0,-1,1,-2,3,1,2,2,1,0,1,1,0,2,-3,1,3,3,1,1,1,0,0,-1,0,1,1,0,-1,3,-2,-2,2,3,2,1,-3,1,3,12,5,NA,0,0,1,0,1,0,3,1,"","","noInterv",706,0,2,0,0,1,1,-2,1,-2,-3,2,0,1,0,-1,2,-1,-3,0,2,-1,1,-3,1,2,2,3,1,0,1,0,-3,0,-1,-1,0,-1,-1,0,2,0,2,1,0,1,1,1,-1,2,-3,0,3,3,1,1,0,2,1,-1,-1,-2,-2,-2,1,-2,-1,-1,1,1,1,0,-3
"312",312,"3b3f12726a94a9f8",2,55,1,4,1,2,2,57,"no","true",1582,0,-2,0,0,1,3,0,1,0,3,3,1,2,0,2,3,0,-3,-3,-3,-3,3,3,3,3,3,3,0,0,0,0,-3,0,0,0,0,-1,1,0,1,0,2,1,0,1,0,0,-1,2,-1,1,2,2,2,1,-1,-1,0,0,0,0,0,2,1,-1,1,0,0,1,3,0,0,1,2,33,29,NA,1,1,1,1,0,0,0,0,"","","noInterv",581,0,-2,0,0,1,0,-1,0,0,0,1,2,2,1,2,3,0,-3,-3,-3,-3,-3,3,3,3,3,3,0,0,0,0,-3,0,0,2,1,-1,2,0,2,2,2,0,0,0,0,0,-1,2,-2,2,2,3,3,3,-1,-1,2,1,1,2,2,3,2,2,2,2,3,3,3,3,3
"313",313,"3345b31c8b860470",2,36,1,2,2,3,2,70,"No, Thank you!","true",1315,2,1,2,0,1,2,-2,0,0,2,2,0,1,0,0,3,0,0,0,2,-2,1,1,2,2,2,0,0,0,-1,-2,-3,0,3,0,1,-1,3,0,2,0,2,0,0,0,2,1,0,-3,3,-2,-2,1,0,-1,0,-1,1,1,0,0,1,1,0,-1,-2,-2,2,1,-2,-1,-2,1,2,10,4,NA,0,0,0,0,0,1,3,1,"Thank you","No, thank you","noInterv",908,2,1,1,1,1,2,0,0,1,1,1,0,0,-1,1,1,0,0,0,-1,-1,1,1,1,2,0,1,-1,-2,0,-1,-3,0,2,1,1,-1,0,1,1,0,2,2,2,1,2,2,0,-3,3,-2,-3,3,1,1,0,-1,1,0,0,0,1,0,0,-1,-1,0,1,1,-1,0,-3
"314",314,"595173cbe78e1a0a",2,29,5,6,1,4,2,44,"","true",416,2,0,2,2,1,1,-1,1,1,-1,1,1,-1,-2,0,3,-1,-2,-1,0,-1,1,3,2,2,2,3,0,0,1,1,-3,1,1,0,-1,-1,0,-1,1,1,2,1,0,0,1,1,1,-1,-2,0,1,1,-2,-2,0,-2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,7,NA,NA,0,0,1,1,1,0,0,1,"This survey was clear.","No.","diseaseRisk",651,1,-1,1,2,1,1,-2,1,-1,0,3,1,-2,-2,-2,2,-2,-2,-1,1,-1,-1,2,2,2,2,2,2,-1,1,2,-3,0,1,1,-2,-1,0,0,1,-1,2,1,0,0,2,2,2,2,-3,2,2,2,-1,-1,-2,-2,1,1,2,2,1,3,2,2,1,1,2,2,2,2,1
"315",315,"4bad1039f0c362bb",2,52,1,4,5,1,1,100,"","true",454,0,-3,3,-3,1,3,3,3,3,-3,3,3,0,-3,0,3,-2,-3,-3,-3,-3,-3,3,3,3,3,3,0,-3,-1,0,-3,0,3,0,2,-1,3,1,3,3,2,2,2,2,-3,3,1,1,-3,0,1,0,-3,-3,-3,-3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,2,29,17,NA,0,0,0,0,1,1,0,1,"","","diseaseRisk",484,1,0,3,0,1,3,2,3,0,-2,3,3,-1,0,-1,3,-3,-3,-3,-3,-3,0,3,3,3,3,3,1,-3,-1,1,-3,0,3,0,0,-1,3,1,2,3,2,1,-1,1,3,3,0,2,-3,0,2,3,3,-3,1,-3,3,3,0,3,3,3,3,3,3,0,3,3,3,0,0
"316",316,"53eb840060ff0a0c",1,35,1,3,3,1,9,27,"I used to be anti-vaccine. I refused to immunize my daughter. A doctor politely and humbly handed me pamphlets to take home and I began researching. It only took a couple hours for me to realize the doctor was right, and I decided to immunize my baby. I think vaccines should be taught in senior year of high school, when students are closer to child-bearing, rather than in middle-school when students don't care. ","true",1773,-1,-2,1,0,1,-3,-3,-3,-3,0,-2,-1,-2,3,0,3,-1,0,-2,-1,-2,-1,-3,2,3,3,3,1,2,2,3,-3,-3,-2,2,-1,-1,-3,-3,-3,-3,2,-3,-2,-3,1,-2,3,3,2,3,3,-2,-1,-1,-1,-1,2,3,2,2,3,2,2,1,2,3,2,3,2,-1,-2,1,2,12,10,NA,0,0,0,0,0,0,0,1,"Discussing vaccines is a delicate art almost like religion or politics. When offended, people quickly 'double-down'. I really appreciated my Doctor handing me objective pamphlets in a nonjudgemental way and asking me to consider the literature, it removed the embarrassment and confrontation.  ","I just wrote them on the previous page. ","diseaseRisk",1110,-1,-2,-1,1,1,-2,-3,-3,-3,0,-2,-2,-2,1,1,2,-2,-3,-2,-1,-3,-2,3,3,3,3,3,1,2,3,3,-3,-3,-2,-3,-2,-1,-3,-3,-2,-2,2,-2,-2,-2,0,-1,3,3,2,3,3,-2,-2,-2,-1,-1,2,3,0,3,3,2,2,2,2,2,2,2,2,-1,-2
"317",317,"1c017db4d14daeb1",1,58,1,3,2,3,9,67,"I have 2 children that changed very much after getting shots. Autism is possible for one.","true",667,1,0,-1,0,1,2,0,1,0,1,2,0,-1,2,1,3,1,-1,-1,0,-1,-1,1,1,-1,1,1,0,-2,-1,0,-3,3,1,2,2,-1,2,2,3,1,2,2,1,-1,2,2,0,1,-2,1,2,1,0,-1,-1,-1,1,-2,-2,-2,-2,1,-1,1,-1,-1,1,0,1,-2,-1,1,2,28,26,NA,0,0,0,0,0,0,0,1,"no","no","noInterv",497,1,0,1,0,1,0,0,1,-1,-1,1,1,-1,1,1,2,0,1,1,-1,1,1,1,2,1,1,2,2,1,2,2,-3,2,1,2,0,-1,1,0,2,2,2,1,-2,-1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,-2,-2,-1,0,-1,1,1,1,-1,2,0,1,-2,-2
"318",318,"6b7ab5b05ed3f153",1,27,1,3,2,1,1,54,"","true",293,3,-3,-2,-1,1,-2,2,3,0,-1,1,-1,-1,1,2,2,2,0,-2,2,-1,1,3,-2,-2,1,-1,0,1,1,-1,-3,0,1,0,-1,-1,1,-2,0,2,2,2,-3,-1,-1,-2,-2,-1,0,1,1,-3,1,3,1,2,-1,1,-1,-3,2,-1,-1,1,1,0,1,-2,-1,-2,0,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,1,"","","diseaseRisk",715,0,0,-2,-1,1,2,1,3,1,0,-2,0,-2,2,3,1,-1,-2,-1,1,0,2,0,1,-1,-2,1,0,3,2,2,-3,-1,-2,2,-1,-1,1,-1,-2,0,2,-2,1,-1,-1,3,2,0,1,3,-2,-1,3,-1,2,-1,-1,-2,-2,3,2,0,3,-1,2,1,-1,-2,2,-2,0
"319",319,"e201dd3c190a8ca5",1,27,2,3,1,3,9,49,"","true",552,1,0,1,1,1,1,-1,1,0,-1,2,0,0,0,2,0,0,0,-1,-2,0,0,2,2,2,3,2,-1,0,-1,-1,-3,2,1,2,1,-1,2,1,1,2,2,2,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,3,2,2,2,2,2,2,1,2,1,1,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,1,"","","diseaseRisk",914,1,0,0,0,1,1,-1,0,0,-1,2,0,0,0,1,1,0,0,0,-2,0,0,0,2,1,2,2,0,0,0,0,-3,0,0,0,0,-1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,2,2,1,2,1,1,1,1,2,2,2,1,1
"320",320,"cfbc1563d650fbc3",2,39,3,4,3,4,2,12,"No","true",790,-3,-3,-3,-3,1,-2,-3,-3,-3,-2,-1,1,-1,1,-2,0,-2,-3,-3,-3,-2,-2,3,2,3,3,3,3,2,3,3,-3,-3,-2,-2,-3,-1,-2,-3,-2,-2,2,-3,-3,-3,-1,-2,3,3,2,3,3,1,1,-1,1,-1,-2,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-1,-2,-1,-3,0,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,1,"","","diseaseRisk",352,-3,-3,-3,-3,1,-2,-1,-2,-2,0,-1,-1,-1,1,-2,0,-2,-3,-2,-2,-3,-1,3,3,3,3,3,3,2,3,3,-3,-3,-2,-2,-3,-1,-2,-3,-2,-2,2,-2,-2,-2,-2,-2,3,3,2,3,3,1,1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-1,-2
"321",321,"a2d1338b13e18bcd",2,29,3,6,1,5,2,6,"No","true",701,2,1,1,1,1,2,-1,3,1,0,2,-1,-2,0,1,3,-1,-2,-1,-2,-2,-1,2,3,2,3,3,1,-1,0,1,-3,0,-1,0,-1,-1,1,0,1,1,2,-1,0,0,0,0,1,1,-1,0,1,2,1,1,2,-1,1,2,-1,1,2,2,1,2,1,-1,1,2,3,-2,2,1,1,NA,NA,NA,0,0,0,0,1,0,0,1,"No","No","noInterv",590,2,0,1,0,1,2,-1,3,1,0,3,1,-2,-2,2,2,-2,-2,-2,-3,-2,-2,2,3,2,2,2,1,-1,-1,0,-3,0,-1,2,-1,-1,1,1,1,1,2,0,-1,0,2,1,2,1,-1,1,1,2,1,1,-1,-1,3,0,0,2,1,2,2,2,-1,-2,2,3,3,-1,3
"322",322,"3474cfe43541f10a",1,30,3,6,2,2,9,98,"good","true",271,2,3,3,2,1,2,-2,1,3,2,-3,2,-3,3,2,-3,-2,1,2,-2,2,-3,-3,1,2,-2,2,2,-2,-3,3,-3,2,-2,2,-3,-1,-2,2,3,-3,2,2,-2,2,-1,3,-2,3,-3,2,-2,2,2,3,-2,-3,2,-2,3,1,-2,2,2,2,-1,-3,1,2,2,-3,-2,0,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,0,"good to this study","good","noInterv",271,3,3,2,2,1,2,-2,3,2,1,-3,2,-2,3,1,-3,-2,2,2,-1,3,-2,-2,2,1,-3,2,2,-2,-1,3,-3,1,-2,3,-2,-1,-3,3,2,-2,2,2,-3,2,-1,2,-1,3,-2,2,-2,2,2,3,-3,-2,3,-1,2,2,-2,2,1,2,-2,-3,3,1,2,-2,-2
"323",323,"6d93631b8790da5e",1,32,2,4,1,5,9,58,"None","true",1763,-1,-2,0,-1,1,0,0,-2,-2,-2,-2,-1,-2,-1,-2,0,-2,-1,-1,-1,0,-1,1,2,2,2,2,2,-1,2,2,-3,-2,-2,-2,-2,-1,-2,-2,-2,-2,2,-2,-1,-2,-2,-2,2,2,2,2,2,2,-1,-2,-2,-2,2,0,0,2,1,2,1,1,0,0,1,2,-1,-2,-2,1,2,6,3,NA,1,1,1,1,0,0,0,1,"","","diseaseRisk",285,-1,-2,-1,-2,1,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,2,-2,-2,1,2,2,2,2,2,0,2,2,-3,-3,-2,-2,-2,-1,-2,-2,-2,2,2,-1,-1,-1,1,-2,2,2,2,2,2,0,-1,-1,-2,-2,2,2,0,1,2,2,2,2,1,1,1,1,1,-1,0
"324",324,"69597ab93df7c326",1,30,3,6,1,3,2,84,"GOOD","true",208,1,2,2,3,1,1,-2,2,3,2,-1,2,-1,3,0,-1,-2,2,1,-3,2,-1,-1,3,2,-2,1,-2,1,0,1,-3,3,-2,2,-1,-1,-2,1,3,-2,2,0,-2,1,-2,3,-2,1,-2,3,-1,2,2,1,-3,-1,2,-3,2,1,-1,1,1,2,-3,-2,2,1,1,-3,-2,1,1,2,1,NA,1,1,1,1,1,1,2,0,"good","good","diseaseRisk",297,2,3,1,2,1,2,0,1,1,3,-2,-3,0,-1,2,-1,0,2,2,-1,1,-3,-2,1,0,-1,3,3,-1,-1,2,-3,0,-1,2,-3,-1,-2,3,1,-1,2,2,-2,0,-1,1,-1,2,-1,0,-3,1,3,1,-2,-2,2,-3,1,0,1,0,2,3,-2,-1,1,3,0,-1,-2
"325",325,"9d4ac98ed376f612",1,28,1,2,1,3,9,45,"","true",299,0,0,0,0,1,0,-1,0,-1,-1,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,1,-3,-1,-1,0,0,-1,0,0,0,-1,2,1,-1,0,0,0,0,3,0,1,3,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,1,"","","noInterv",266,0,0,1,0,1,-1,-1,0,1,0,-1,1,-1,0,0,0,-1,-1,0,-1,0,0,1,0,3,1,3,2,0,0,0,-3,-1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,3,0,3,3,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1
